colour	fill	size	x	y
#C77CFF	#C77CFF	1.77	0.53866887137504	0.424121183310811
#C77CFF	#C77CFF	3.39	0.705338837541341	0.41514523892349
#C77CFF	#C77CFF	1.42	0.487173036992782	0.423476616718822
#C77CFF	#C77CFF	1.85	0.474693008923993	0.377977443168118
#C77CFF	#C77CFF	2.6	0.478525899507153	0.304423674039746
#C77CFF	#C77CFF	1.92	0.559765292865986	0.432997656556884
#C77CFF	#C77CFF	2.36	0.485267821023451	0.329106019036043
#C77CFF	#C77CFF	2.29	0.559328961109465	0.369058615798424
#C77CFF	#C77CFF	1.81	0.555236211022913	0.457385097982028
#C77CFF	#C77CFF	2.16	0.516547929184768	0.357472492128835
#C77CFF	#C77CFF	2.41	0.547359737725434	0.346148294718993
#C77CFF	#C77CFF	1.67	0.536277224471991	0.439260746754726
#C77CFF	#C77CFF	2.79	0.586747236433944	0.328384831187284
#C77CFF	#C77CFF	2.87	0.632800438699509	0.369316102447071
#C77CFF	#C77CFF	2.81	0.632711406559398	0.382257260694432
#C77CFF	#C77CFF	1.96	0.545420472720244	0.401938815603168
#C77CFF	#C77CFF	2.95	0.660863187036218	0.415402311322236
#C77CFF	#C77CFF	2.22	0.585179305370467	0.417422890041427
#C77CFF	#C77CFF	5.5	0.772189025643247	0.136708238938198
#C77CFF	#C77CFF	1.8	0.529838959236162	0.408081964165681
#C77CFF	#C77CFF	5.11	0.487069940295922	0.0579714270073419
#C77CFF	#C77CFF	3.81	0.7522764533067	0.450276909919359
#C77CFF	#C77CFF	2.2	0.594780732963585	0.467624420138016
#C77CFF	#C77CFF	2.56	0.558997927313425	0.33526256650342
#C77CFF	#C77CFF	2.63	0.630521462092253	0.422919127330274
#C77CFF	#C77CFF	2.23	0.536948933324046	0.359609020994771
#C77CFF	#C77CFF	1.65	0.483832694486923	0.399492497240651
#C77CFF	#C77CFF	4.27	0.736016556948086	0.276756112019897
#C77CFF	#C77CFF	2.88	0.64582762699202	0.393435366914693
#C77CFF	#C77CFF	1.52	0.488986452722163	0.414223278473342
#C77CFF	#C77CFF	1.67	0.539935903811126	0.448495475913369
#C77CFF	#C77CFF	2.68	0.636475432982093	0.425057918066971
#C77CFF	#C77CFF	4.63	0.506456828503654	0.106834841028203
#C77CFF	#C77CFF	2.96	0.559392958987531	0.290028582279913
#C77CFF	#C77CFF	2.34	0.608296366814863	0.469548200590064
#C77CFF	#C77CFF	2.31	0.604659618865484	0.457463852471758
#C77CFF	#C77CFF	3.21	0.504703953134332	0.246747754823349
#C77CFF	#C77CFF	4.39	0.715250104434796	0.23369924574211
#C77CFF	#C77CFF	2.22	0.563131559429121	0.38297680525345
#C77CFF	#C77CFF	2.42	0.494853555178824	0.324661196828879
#C77CFF	#C77CFF	3.48	0.634418821279096	0.28025065585395
#C77CFF	#C77CFF	3.65	0.578221624872222	0.224916818413872
#C77CFF	#C77CFF	4.68	0.526387071203335	0.104080492340108
#C77CFF	#C77CFF	2.23	0.509136764504605	0.346686929797373
#C77CFF	#C77CFF	1.23	0.469223336555881	0.438639854012727
#C77CFF	#C77CFF	3.42	0.71394065230722	0.446252233685903
#C77CFF	#C77CFF	1.61	0.484122987943257	0.403609432100361
#C77CFF	#C77CFF	3.13	0.539304219081282	0.263714729923131
#C77CFF	#C77CFF	1.03	0.477445314135506	0.46313280588787
#C77CFF	#C77CFF	1.55	0.474293343232257	0.407534453492369
#C77CFF	#C77CFF	3.04	0.633171596222774	0.340616694667768
#C77CFF	#C77CFF	2.47	0.59745799084904	0.38812649848385
#C77CFF	#C77CFF	3.17	0.681544621071915	0.406681016207489
#C77CFF	#C77CFF	2.07	0.527017943411517	0.372876357276326
#C77CFF	#C77CFF	2.49	0.620084046126475	0.437153197073927
#C77CFF	#C77CFF	2.69	0.52164820376089	0.303526569119699
#C77CFF	#C77CFF	1.5	0.518321426788387	0.441834734557239
#C77CFF	#C77CFF	2.59	0.571253860093652	0.340590093749541
#C77CFF	#C77CFF	1.26	0.499713204691452	0.456024614108984
#C77CFF	#C77CFF	1.57	0.500555740684564	0.414444543766097
#C77CFF	#C77CFF	1.95	0.477799108476421	0.368522594859825
#C77CFF	#C77CFF	1.44	0.51251127724189	0.443104207843489
#C77CFF	#C77CFF	1.58	0.514380903384085	0.423672152886244
#C77CFF	#C77CFF	4.1	0.690670558300365	0.249140181264764
#C77CFF	#C77CFF	1.83	0.540655217407356	0.415704250165122
#C77CFF	#C77CFF	4.39	0.76738047243351	0.303662437562305
#C77CFF	#C77CFF	2.19	0.562912032845698	0.386709733375773
#C77CFF	#C77CFF	2.02	0.523404208631477	0.37581358309298
#C77CFF	#C77CFF	1.5	0.524731601422522	0.460453086583907
#C77CFF	#C77CFF	3.66	0.512518895520024	0.203533819793676
#C77CFF	#C77CFF	3.07	0.531685973373317	0.267808240801744
#C77CFF	#C77CFF	1.61	0.536718440589772	0.466242471734792
#C77CFF	#C77CFF	3.35	0.700822344753595	0.409771579495548
#C77CFF	#C77CFF	4.23	0.642389073915027	0.194328545986417
#C77CFF	#C77CFF	1.65	0.530464367702807	0.432247274057883
#C77CFF	#C77CFF	3.84	0.522861061554603	0.187732211450782
#C77CFF	#C77CFF	2.36	0.494521320728072	0.33035823513974
#C77CFF	#C77CFF	2.86	0.655232239680558	0.427103023566163
#C77CFF	#C77CFF	2.29	0.490505078487205	0.33612021560468
#C77CFF	#C77CFF	2.42	0.609942431256686	0.424780021683182
#C77CFF	#C77CFF	2.36	0.609957252997975	0.459552903623832
#C77CFF	#C77CFF	1.62	0.503510525432113	0.409818316697694
#C77CFF	#C77CFF	2.31	0.58468047036058	0.396430686760589
#C77CFF	#C77CFF	1.17	0.470697930033685	0.444509753063875
#C77CFF	#C77CFF	1.76	0.506758168693504	0.396290443480758
#C77CFF	#C77CFF	2.59	0.494913368997424	0.307606554621248
#C77CFF	#C77CFF	2.45	0.472870031906484	0.318754056142309
#C77CFF	#C77CFF	3.94	0.676998145623946	0.257648102043332
#C77CFF	#C77CFF	1.27	0.488063156674414	0.440702335250236
#C77CFF	#C77CFF	2.21	0.569734218245328	0.392648261899758
#C77CFF	#C77CFF	3.51	0.530427443288764	0.22241391912942
#C77CFF	#C77CFF	2.24	0.568852364033595	0.387482440741052
#C77CFF	#C77CFF	2.34	0.541594490201808	0.349743953323172
#C77CFF	#C77CFF	2.32	0.585328575906807	0.396711405097347
#C77CFF	#C77CFF	2.8	0.527480652789827	0.29395324346085
#C77CFF	#C77CFF	2.6	0.494176337665872	0.305967161211458
#C77CFF	#C77CFF	2.94	0.510186379843137	0.275123954803158
#C77CFF	#C77CFF	2.68	0.640416355305995	0.447512856824775
#C77CFF	#C77CFF	3.61	0.700837090178731	0.342430884045888
#C77CFF	#C77CFF	2.23	0.475734010506462	0.340252260309518
#C77CFF	#C77CFF	1.88	0.552291351997493	0.424484300364756
#C77CFF	#C77CFF	2.96	0.485801778365565	0.269827681701224
#C77CFF	#C77CFF	3.24	0.660757267697422	0.346893624904262
#C77CFF	#C77CFF	2.03	0.530472245874506	0.379722318318579
#C77CFF	#C77CFF	4.57	0.827164714750334	0.448105507784297
#C77CFF	#C77CFF	1.86	0.516366071271442	0.389863537845581
#C77CFF	#C77CFF	1.06	0.473481390273956	0.456484437198081
#C77CFF	#C77CFF	2.04	0.479306111239349	0.359383629191986
#C77CFF	#C77CFF	3.54	0.560748346556789	0.228444215673918
#C77CFF	#C77CFF	2.79	0.560907356816078	0.310847359194353
#C77CFF	#C77CFF	2.5	0.505154965187827	0.318873267830175
#C77CFF	#C77CFF	3.44	0.620140824129276	0.27314759044297
#C77CFF	#C77CFF	1.81	0.550941860921121	0.438351124846045
#C77CFF	#C77CFF	2.54	0.506792183149808	0.314244903242351
#C77CFF	#C77CFF	2.92	0.619508312289016	0.342803788041966
#C77CFF	#C77CFF	1.53	0.470437582825014	0.409326102494528
#C77CFF	#C77CFF	1.31	0.493455998338293	0.439822971145618
#C77CFF	#C77CFF	1.79	0.553388327205816	0.458189125555777
#C77CFF	#C77CFF	3.03	0.668766530920671	0.412457736401842
#C77CFF	#C77CFF	2.83	0.542583055767735	0.297052119455004
#C77CFF	#C77CFF	2.37	0.471729204591537	0.326683076266188
#C77CFF	#C77CFF	3.56	0.694248258721218	0.341276321094267
#C77CFF	#C77CFF	3.53	0.581181872957575	0.23924907943125
#C77CFF	#C77CFF	3.02	0.547551054494829	0.278176299530145
#C77CFF	#C77CFF	2.19	0.552016626637577	0.375992216784491
#C77CFF	#C77CFF	1.9	0.565009009525575	0.464168554979316
#C77CFF	#C77CFF	2.71	0.57899762206868	0.331845400228596
#C77CFF	#C77CFF	2.33	0.583125296011695	0.390195967667841
#C77CFF	#C77CFF	2.87	0.585672025257014	0.317958091672631
#C77CFF	#C77CFF	2.32	0.49166640750189	0.333798146954726
#C77CFF	#C77CFF	3.03	0.469436526371934	0.26142528881985
#C77CFF	#C77CFF	2.77	0.580701211017089	0.326379228377316
#C77CFF	#C77CFF	1.58	0.532947279492845	0.460869720926979
#C77CFF	#C77CFF	2.06	0.577402809762626	0.440413822098607
#C77CFF	#C77CFF	3.07	0.643516913037823	0.349470962967964
#C77CFF	#C77CFF	3.92	0.628893491159191	0.221748367442151
#C77CFF	#C77CFF	1.63	0.538560123093508	0.466196521227361
#C77CFF	#C77CFF	2.2	0.511190511770561	0.35134785724598
#C77CFF	#C77CFF	1.57	0.51132532902636	0.421790078317105
#C77CFF	#C77CFF	2.31	0.481222212321437	0.333727267386961
#C77CFF	#C77CFF	3.17	0.681392631624223	0.407475225031887
#C77CFF	#C77CFF	2.8	0.552667027213437	0.3045203140077
#C77CFF	#C77CFF	1.08	0.473123868316208	0.454614939118096
#C77CFF	#C77CFF	2.85	0.658220892485818	0.456463431786758
#C77CFF	#C77CFF	1.83	0.553083941407385	0.438122443352315
#C77CFF	#C77CFF	2.93	0.472363491591088	0.271921573590998
#C77CFF	#C77CFF	2.49	0.582762700638285	0.364876869470529
#C77CFF	#C77CFF	2.55	0.594578162648132	0.370243410157382
#C77CFF	#C77CFF	3.84	0.604429271245916	0.215936796001059
#C77CFF	#C77CFF	2.48	0.620102911202182	0.44090414504348
#C77CFF	#C77CFF	1.9	0.505773349934111	0.37997581922606
#C77CFF	#C77CFF	4.22	0.672608082357706	0.217146468697399
#C77CFF	#C77CFF	2.83	0.646058140860944	0.407122584640235
#C77CFF	#C77CFF	2.33	0.553315221526321	0.35970900736637
#C77CFF	#C77CFF	4.07	0.746601303786349	0.331042773567853
#C77CFF	#C77CFF	1.49	0.522441342998356	0.451931303402845
#C77CFF	#C77CFF	2.8	0.567577903444107	0.312716713960427
#C77CFF	#C77CFF	1.66	0.505216322689735	0.406111026114552
#C77CFF	#C77CFF	3.2	0.692973468853897	0.457531072398935
#C77CFF	#C77CFF	1.43	0.515489133077747	0.452101723846819
#C77CFF	#C77CFF	2.09	0.57035687293687	0.415260856644991
#C77CFF	#C77CFF	4.41	0.796565931035237	0.365581390921055
#C77CFF	#C77CFF	2.36	0.523919906790224	0.339367654074194
#C77CFF	#C77CFF	3.87	0.679405622182064	0.270111135278118
