time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
45,18,4,21.2260869565217,-106.286956521739,1998-09-01,32.5,16,23,262,1000,301.4,303.6,4-18
45,18,5,21.2260869565217,-103.782608695652,1998-09-01,26,4,34.5,262,975,291.2,297.8,5-18
45,18,6,21.2260869565217,-101.278260869565,1998-09-01,19.5,5.5,36,262,820,287.3,288.3,6-18
45,18,7,21.2260869565217,-98.7739130434783,1998-09-01,40.5,5,29,258,995,296.9,303.6,7-18
45,18,8,21.2260869565217,-96.2695652173913,1998-09-01,41,15.5,22.5,256,1000,301.9,303.2,8-18
45,18,9,21.2260869565217,-93.7652173913043,1998-09-01,29,24,21.5,258,1000,302.8,304.5,9-18
45,18,10,21.2260869565217,-91.2608695652174,1998-09-01,27.5,13.5,23,258,1000,301,304.5,10-18
45,18,11,21.2260869565217,-88.7565217391304,1998-09-01,27.5,13.5,23,258,1000,301,304.5,11-18
45,18,12,21.2260869565217,-86.2521739130435,1998-09-01,21.5,18.5,22,262,1000,302.3,304.5,12-18
45,18,13,21.2260869565217,-83.7478260869565,1998-09-01,24,24.5,21,264,1000,302.8,303.6,13-18
45,18,14,21.2260869565217,-81.2434782608696,1998-09-01,31.5,19,19.5,268,1000,302.8,304,14-18
45,18,15,21.2260869565217,-78.7391304347826,1998-09-01,32,14,17,270,1000,301.4,304.5,15-18
45,18,16,21.2260869565217,-76.2347826086957,1998-09-01,26,12.5,14.5,272,1000,301,304.5,16-18
45,18,17,21.2260869565217,-73.7304347826087,1998-09-01,18.5,16.5,10,274,1000,301.9,303.2,17-18
45,18,18,21.2260869565217,-71.2260869565217,1998-09-01,17,19.5,13,272,1000,301.9,302.8,18-18
45,18,19,21.2260869565217,-68.7217391304348,1998-09-01,19.5,21.5,13.5,274,1000,301.4,302.3,19-18
45,18,20,21.2260869565217,-66.2173913043478,1998-09-01,12,24,12,278,1000,300.5,301.9,20-18
45,18,21,21.2260869565217,-63.7130434782609,1998-09-01,6,22.5,9.5,278,1000,300.5,301.4,21-18
45,18,22,21.2260869565217,-61.2086956521739,1998-09-01,6.5,23,9,278,1000,301,301.9,22-18
45,18,23,21.2260869565217,-58.704347826087,1998-09-01,6,22.5,7.5,278,1000,301.4,301.9,23-18
45,18,24,21.2260869565217,-56.2,1998-09-01,5.5,23.5,9.5,278,1000,301,301.4,24-18
45,19,1,23.7217391304348,-113.8,1998-09-01,5,34.5,7,268,1000,297.8,301.4,1-19
45,19,2,23.7217391304348,-111.295652173913,1998-09-01,6.5,18,8,266,995,302.3,304,2-19
45,19,3,23.7217391304348,-108.791304347826,1998-09-01,12.5,15.5,14,264,995,302.8,304,3-19
45,19,4,23.7217391304348,-106.286956521739,1998-09-01,20.5,6.5,28,260,980,298.3,301.9,4-19
45,19,5,23.7217391304348,-103.782608695652,1998-09-01,20.5,6.5,28,260,980,298.3,301.9,5-19
45,19,6,23.7217391304348,-101.278260869565,1998-09-01,11,8,31,262,985,299.2,301.4,6-19
45,19,7,23.7217391304348,-98.7739130434783,1998-09-01,15.5,9,34,260,980,299.6,301,7-19
45,19,8,23.7217391304348,-96.2695652173913,1998-09-01,28.5,15.5,24,262,1000,301.9,304,8-19
45,19,9,23.7217391304348,-93.7652173913043,1998-09-01,30.5,23,22.5,260,1000,302.8,303.6,9-19
45,19,10,23.7217391304348,-91.2608695652174,1998-09-01,29.5,26,19.5,262,1000,302.8,303.2,10-19
45,19,11,23.7217391304348,-88.7565217391304,1998-09-01,27,23,24,262,1000,302.8,303.2,11-19
45,19,12,23.7217391304348,-86.2521739130435,1998-09-01,27,26,24,262,1000,303.2,303.2,12-19
45,19,13,23.7217391304348,-83.7478260869565,1998-09-01,30.5,17.5,26,268,1000,302.3,304,13-19
45,19,14,23.7217391304348,-81.2434782608696,1998-09-01,30.5,16.5,22,270,1000,301,304,14-19
45,19,15,23.7217391304348,-78.7391304347826,1998-09-01,25,19,19.5,270,1000,301.9,303.2,15-19
45,19,16,23.7217391304348,-76.2347826086957,1998-09-01,16,25.5,14.5,272,1000,302.3,302.8,16-19
45,19,17,23.7217391304348,-73.7304347826087,1998-09-01,16,25.5,14.5,272,1000,302.3,302.8,17-19
45,19,18,23.7217391304348,-71.2260869565217,1998-09-01,14.5,21.5,13.5,272,1000,301.4,301.9,18-19
45,19,19,23.7217391304348,-68.7217391304348,1998-09-01,15.5,20,11,274,1000,300.5,301.9,19-19
45,19,20,23.7217391304348,-66.2173913043478,1998-09-01,14,20,11,276,1000,301.4,301.9,20-19
45,19,21,23.7217391304348,-63.7130434782609,1998-09-01,8.5,25.5,10,278,1000,301,301.4,21-19
45,19,22,23.7217391304348,-61.2086956521739,1998-09-01,6.5,25.5,9,278,1000,301.9,301.4,22-19
45,19,23,23.7217391304348,-58.704347826087,1998-09-01,5.5,25,9.5,278,1000,301.4,301,23-19
45,19,24,23.7217391304348,-56.2,1998-09-01,7,24,9.5,276,1000,301,301.4,24-19
45,20,1,26.2173913043478,-113.8,1998-09-01,1.5,14,3.5,272,995,300.1,305.8,1-20
45,20,2,26.2173913043478,-111.295652173913,1998-09-01,4.5,13.5,4.5,268,1000,304,306.2,2-20
45,20,3,26.2173913043478,-108.791304347826,1998-09-01,13.5,8,15.5,264,950,299.6,299.6,3-20
45,20,4,26.2173913043478,-106.286956521739,1998-09-01,13.5,8,15.5,264,950,299.6,299.6,4-20
45,20,5,26.2173913043478,-103.782608695652,1998-09-01,10.5,12,20.5,266,945,301,300.1,5-20
45,20,6,26.2173913043478,-101.278260869565,1998-09-01,8,14,23.5,266,950,304.5,301,6-20
45,20,7,26.2173913043478,-98.7739130434783,1998-09-01,13.5,15.5,28,266,995,304,305.3,7-20
45,20,8,26.2173913043478,-96.2695652173913,1998-09-01,20.5,25,19,268,1000,303.6,303.6,8-20
45,20,9,26.2173913043478,-93.7652173913043,1998-09-01,29,29,17,266,1000,304.9,303.6,9-20
45,20,10,26.2173913043478,-91.2608695652174,1998-09-01,37.5,23,15.5,266,1000,303.2,303.2,10-20
45,20,11,26.2173913043478,-88.7565217391304,1998-09-01,42,17.5,17,266,1000,301.4,302.8,11-20
45,20,12,26.2173913043478,-86.2521739130435,1998-09-01,38.5,18,21,266,1000,300.5,303.2,12-20
45,20,13,26.2173913043478,-83.7478260869565,1998-09-01,38.5,18,21,266,1000,300.5,303.2,13-20
45,20,14,26.2173913043478,-81.2434782608696,1998-09-01,37.5,11,24,266,1000,300.1,303.6,14-20
45,20,15,26.2173913043478,-78.7391304347826,1998-09-01,31,17,21.5,272,1000,300.5,302.8,15-20
45,20,16,26.2173913043478,-76.2347826086957,1998-09-01,19.5,28,19,272,1000,301.9,301.9,16-20
45,20,17,26.2173913043478,-73.7304347826087,1998-09-01,10.5,32,14,274,1000,301,301.4,17-20
45,20,18,26.2173913043478,-71.2260869565217,1998-09-01,7.5,31,12,276,1000,301.4,301,18-20
45,20,19,26.2173913043478,-68.7217391304348,1998-09-01,9.5,26.5,11.5,276,1000,301,301.4,19-20
45,20,20,26.2173913043478,-66.2173913043478,1998-09-01,11.5,23.5,10,278,1000,301,301.4,20-20
45,20,21,26.2173913043478,-63.7130434782609,1998-09-01,10,26,11,278,1000,301,301.4,21-20
45,20,22,26.2173913043478,-61.2086956521739,1998-09-01,10,24.5,12.5,276,1000,301,301.4,22-20
45,20,23,26.2173913043478,-58.704347826087,1998-09-01,10,24.5,12.5,276,1000,301,301.4,23-20
45,20,24,26.2173913043478,-56.2,1998-09-01,9.5,25,10.5,278,1000,301.4,301.4,24-20
45,21,1,28.7130434782609,-113.8,1998-09-01,2,15.5,6.5,278,965,302.8,307,1-21
45,21,2,28.7130434782609,-111.295652173913,1998-09-01,6,11.5,9,270,970,303.2,306.6,2-21
45,21,3,28.7130434782609,-108.791304347826,1998-09-01,6,11.5,9,270,970,303.2,306.6,3-21
45,21,4,28.7130434782609,-106.286956521739,1998-09-01,9.5,11.5,13.5,264,925,302.3,294.1,4-21
45,21,5,28.7130434782609,-103.782608695652,1998-09-01,9,15.5,12.5,274,930,303.6,298.3,5-21
45,21,6,28.7130434782609,-101.278260869565,1998-09-01,6.5,16,16,270,955,302.8,300.5,6-21
45,21,7,28.7130434782609,-98.7739130434783,1998-09-01,10.5,14.5,19.5,268,990,303.6,304.9,7-21
45,21,8,28.7130434782609,-96.2695652173913,1998-09-01,17.5,16,15.5,268,995,302.8,304.5,8-21
45,21,9,28.7130434782609,-93.7652173913043,1998-09-01,26,26.5,14.5,270,995,304.5,303.6,9-21
45,21,10,28.7130434782609,-91.2608695652174,1998-09-01,37,20.5,14.5,268,1000,302.8,303.2,10-21
45,21,11,28.7130434782609,-88.7565217391304,1998-09-01,37,20.5,14.5,268,1000,302.8,303.2,11-21
45,21,12,28.7130434782609,-86.2521739130435,1998-09-01,43,18,14,268,1000,301.4,303.2,12-21
45,21,13,28.7130434782609,-83.7478260869565,1998-09-01,39.5,14.5,17,270,1000,300.5,303.2,13-21
45,21,14,28.7130434782609,-81.2434782608696,1998-09-01,42,8.5,23,272,1000,297.8,303.6,14-21
45,21,15,28.7130434782609,-78.7391304347826,1998-09-01,31,20,21,272,1000,301.4,302.3,15-21
45,21,16,28.7130434782609,-76.2347826086957,1998-09-01,23.5,25.5,14.5,274,1000,301,301.4,16-21
45,21,17,28.7130434782609,-73.7304347826087,1998-09-01,12,30.5,12.5,276,1000,299.6,301,17-21
45,21,18,28.7130434782609,-71.2260869565217,1998-09-01,10,33,13.5,276,1000,301,301,18-21
45,21,19,28.7130434782609,-68.7217391304348,1998-09-01,10,33,13.5,276,1000,301,301,19-21
45,21,20,28.7130434782609,-66.2173913043478,1998-09-01,11,27,15,276,1000,301,301.4,20-21
45,21,21,28.7130434782609,-63.7130434782609,1998-09-01,12.5,26,15,278,1000,300.1,301.4,21-21
45,21,22,28.7130434782609,-61.2086956521739,1998-09-01,17,24,14,278,1000,300.1,301,22-21
45,21,23,28.7130434782609,-58.704347826087,1998-09-01,15,25.5,13.5,280,1000,300.5,301,23-21
45,21,24,28.7130434782609,-56.2,1998-09-01,12.5,28,14.5,278,1000,301.4,301,24-21
45,22,1,31.2086956521739,-113.8,1998-09-01,4,16.5,8.5,278,980,307,305.8,1-22
45,22,2,31.2086956521739,-111.295652173913,1998-09-01,4,16.5,8.5,278,980,307,305.8,2-22
45,22,3,31.2086956521739,-108.791304347826,1998-09-01,5.5,13,15,276,940,302.3,301.4,3-22
45,22,4,31.2086956521739,-106.286956521739,1998-09-01,6.5,13,14,276,925,303.2,301.4,4-22
45,22,5,31.2086956521739,-103.782608695652,1998-09-01,6,15.5,13,276,930,303.2,302.3,5-22
45,22,6,31.2086956521739,-101.278260869565,1998-09-01,4,16.5,10.5,272,940,303.6,302.3,6-22
45,22,7,31.2086956521739,-98.7739130434783,1998-09-01,6.5,15.5,15.5,270,975,304.9,302.3,7-22
45,22,8,31.2086956521739,-96.2695652173913,1998-09-01,12,12,15.5,272,995,302.3,305.3,8-22
45,22,9,31.2086956521739,-93.7652173913043,1998-09-01,12,12,15.5,272,995,302.3,305.3,9-22
45,22,10,31.2086956521739,-91.2608695652174,1998-09-01,20,10,13.5,272,1000,302.3,305.8,10-22
45,22,11,31.2086956521739,-88.7565217391304,1998-09-01,29.5,11.5,16.5,274,1000,300.1,304,11-22
45,22,12,31.2086956521739,-86.2521739130435,1998-09-01,37.5,10.5,15.5,274,1000,299.2,304,12-22
45,22,13,31.2086956521739,-83.7478260869565,1998-09-01,37,9,19.5,274,1000,297.4,303.2,13-22
45,22,14,31.2086956521739,-81.2434782608696,1998-09-01,30.5,16.5,20,276,1000,299.6,302.3,14-22
45,22,15,31.2086956521739,-78.7391304347826,1998-09-01,27,22,17.5,276,1000,301,301,15-22
45,22,16,31.2086956521739,-76.2347826086957,1998-09-01,27,22,17.5,276,1000,301,301,16-22
45,22,17,31.2086956521739,-73.7304347826087,1998-09-01,24,23.5,15,280,1000,299.2,300.1,17-22
45,22,18,31.2086956521739,-71.2260869565217,1998-09-01,20,24,16,278,1000,299.6,300.5,18-22
45,22,19,31.2086956521739,-68.7217391304348,1998-09-01,17,25.5,15,278,1000,300.1,300.5,19-22
45,22,20,31.2086956521739,-66.2173913043478,1998-09-01,15.5,24.5,13.5,278,1000,300.5,300.5,20-22
45,22,21,31.2086956521739,-63.7130434782609,1998-09-01,15.5,26,12.5,282,1000,300.1,300.5,21-22
45,22,22,31.2086956521739,-61.2086956521739,1998-09-01,17,26,12.5,282,1000,300.5,300.5,22-22
45,22,23,31.2086956521739,-58.704347826087,1998-09-01,17,26,12.5,282,1000,300.5,300.5,23-22
45,22,24,31.2086956521739,-56.2,1998-09-01,22,26,14,282,1000,300.5,300.5,24-22
45,23,1,33.704347826087,-113.8,1998-09-01,6.5,16.5,11.5,288,950,304,306.2,1-23
45,23,2,33.704347826087,-111.295652173913,1998-09-01,6.5,16.5,11.5,288,950,304,306.2,2-23
45,23,3,33.704347826087,-108.791304347826,1998-09-01,5,13,18.5,280,920,298.7,299.2,3-23
45,23,4,33.704347826087,-106.286956521739,1998-09-01,4.5,13.5,16,276,925,300.5,295.5,4-23
45,23,5,33.704347826087,-103.782608695652,1998-09-01,4.5,14.5,12,278,970,302.8,303.2,5-23
45,23,6,33.704347826087,-101.278260869565,1998-09-01,2,19,8,276,945,303.2,303.2,6-23
45,23,7,33.704347826087,-98.7739130434783,1998-09-01,2.5,22,11,272,995,305.8,306.6,7-23
45,23,8,33.704347826087,-96.2695652173913,1998-09-01,2.5,22,11,272,995,305.8,306.6,8-23
45,23,9,33.704347826087,-93.7652173913043,1998-09-01,12,11,12.5,274,1000,302.3,304.9,9-23
45,23,10,33.704347826087,-91.2608695652174,1998-09-01,17.5,9.5,9,276,995,301,304.9,10-23
45,23,11,33.704347826087,-88.7565217391304,1998-09-01,19,11.5,13.5,276,1000,299.6,304.5,11-23
45,23,12,33.704347826087,-86.2521739130435,1998-09-01,24,11.5,13,278,995,299.2,303.2,12-23
45,23,13,33.704347826087,-83.7478260869565,1998-09-01,22.5,10.5,16,278,990,298.3,302.3,13-23
45,23,14,33.704347826087,-81.2434782608696,1998-09-01,22.5,10.5,16,278,990,298.3,302.3,14-23
45,23,15,33.704347826087,-78.7391304347826,1998-09-01,19.5,11.5,14.5,280,1000,298.3,302.8,15-23
45,23,16,33.704347826087,-76.2347826086957,1998-09-01,17,19,13,282,1000,300.1,301,16-23
45,23,17,33.704347826087,-73.7304347826087,1998-09-01,18,23,14,282,1000,300.1,300.1,17-23
45,23,18,33.704347826087,-71.2260869565217,1998-09-01,18.5,25,12.5,282,1000,299.2,300.1,18-23
45,23,19,33.704347826087,-68.7217391304348,1998-09-01,16,25,11.5,284,1000,299.2,299.6,19-23
45,23,20,33.704347826087,-66.2173913043478,1998-09-01,16,25,11.5,284,1000,299.2,299.6,20-23
45,23,21,33.704347826087,-63.7130434782609,1998-09-01,15.5,27.5,11,284,1000,299.6,299.6,21-23
45,23,22,33.704347826087,-61.2086956521739,1998-09-01,14.5,26,11,282,1000,299.2,300.1,22-23
45,23,23,33.704347826087,-58.704347826087,1998-09-01,15.5,26,11.5,286,1000,298.7,299.2,23-23
45,23,24,33.704347826087,-56.2,1998-09-01,20.5,26,15.5,284,1000,299.2,299.6,24-23
45,24,1,36.2,-113.8,1998-09-01,8,17.5,15.5,296,925,298.3,299.6,1-24
45,24,2,36.2,-111.295652173913,1998-09-01,8.5,11,21,296,925,296.5,299.6,2-24
45,24,3,36.2,-108.791304347826,1998-09-01,8.5,11,21,296,925,296.5,299.6,3-24
45,24,4,36.2,-106.286956521739,1998-09-01,6.5,12.5,16.5,294,920,294.1,299.2,4-24
45,24,5,36.2,-103.782608695652,1998-09-01,6,15.5,9,274,820,296,285.8,5-24
45,24,6,36.2,-101.278260869565,1998-09-01,5,19.5,9.5,276,935,301,301,6-24
45,24,7,36.2,-98.7739130434783,1998-09-01,2.5,24.5,9,274,980,304.9,303.2,7-24
45,24,8,36.2,-96.2695652173913,1998-09-01,2.5,24.5,9,274,980,304.9,303.2,8-24
45,24,9,36.2,-93.7652173913043,1998-09-01,8.5,17,8,276,995,301.9,304,9-24
45,24,10,36.2,-91.2608695652174,1998-09-01,14,10.5,9.5,278,995,299.6,304,10-24
45,24,11,36.2,-88.7565217391304,1998-09-01,9.5,11.5,12,280,1000,298.7,304,11-24
45,24,12,36.2,-86.2521739130435,1998-09-01,9.5,16.5,14.5,282,995,297.4,302.3,12-24
45,24,13,36.2,-83.7478260869565,1998-09-01,12,17,14.5,284,960,295.5,298.3,13-24
45,24,14,36.2,-81.2434782608696,1998-09-01,12,17,14.5,284,960,295.5,298.3,14-24
45,24,15,36.2,-78.7391304347826,1998-09-01,10.5,17.5,13.5,284,995,297.4,302.8,15-24
45,24,16,36.2,-76.2347826086957,1998-09-01,8.5,19.5,13,284,1000,296.5,301.4,16-24
45,24,17,36.2,-73.7304347826087,1998-09-01,12.5,31.5,13.5,286,1000,299.2,299.6,17-24
45,24,18,36.2,-71.2260869565217,1998-09-01,15,29.5,13,288,1000,299.2,299.2,18-24
45,24,19,36.2,-68.7217391304348,1998-09-01,15,29.5,13,288,1000,299.2,299.2,19-24
45,24,20,36.2,-66.2173913043478,1998-09-01,15.5,29,11,290,1000,299.2,299.2,20-24
45,24,21,36.2,-63.7130434782609,1998-09-01,15,29.5,12.5,286,1000,298.7,299.2,21-24
45,24,22,36.2,-61.2086956521739,1998-09-01,13.5,29.5,14,286,1000,298.3,298.7,22-24
45,24,23,36.2,-58.704347826087,1998-09-01,11.5,31,14,288,1000,297.4,298.7,23-24
45,24,24,36.2,-56.2,1998-09-01,11.5,31,14,288,1000,297.4,298.7,24-24
46,1,1,-21.2,-113.8,1998-10-01,0.5,38,5.5,288,1000,294.1,294.6,1-1
46,1,2,-21.2,-111.295652173913,1998-10-01,0.5,40,5,286,1000,293.6,294.1,2-1
46,1,3,-21.2,-108.791304347826,1998-10-01,0.5,42.5,5,286,1000,293.2,294.6,3-1
46,1,4,-21.2,-106.286956521739,1998-10-01,1,45.5,10.5,286,1000,292.7,294.1,4-1
46,1,5,-21.2,-103.782608695652,1998-10-01,1,44,14,286,1000,292.2,293.2,5-1
46,1,6,-21.2,-101.278260869565,1998-10-01,1,46.5,16.5,286,1000,291.7,293.2,6-1
46,1,7,-21.2,-98.7739130434783,1998-10-01,0.5,47.5,20.5,284,1000,291.7,292.7,7-1
46,1,8,-21.2,-96.2695652173913,1998-10-01,0,48,22.5,284,1000,290.7,292.2,8-1
46,1,9,-21.2,-93.7652173913043,1998-10-01,0,47,26,286,1000,289.8,292.2,9-1
46,1,10,-21.2,-91.2608695652174,1998-10-01,0.5,43,34.5,284,1000,289.3,291.7,10-1
46,1,11,-21.2,-88.7565217391304,1998-10-01,0.5,43,34.5,284,1000,289.3,291.7,11-1
46,1,12,-21.2,-86.2521739130435,1998-10-01,0.5,42.5,40.5,284,1000,288.3,291.7,12-1
46,1,13,-21.2,-83.7478260869565,1998-10-01,1,32,52,286,1000,287.8,291.7,13-1
46,1,14,-21.2,-81.2434782608696,1998-10-01,1,32,52.5,284,1000,286.8,291.2,14-1
46,1,15,-21.2,-78.7391304347826,1998-10-01,1.5,21,63.5,286,1000,286.3,291.7,15-1
46,1,16,-21.2,-76.2347826086957,1998-10-01,2,9,60,284,1000,284.7,292.2,16-1
46,1,17,-21.2,-73.7304347826087,1998-10-01,2.5,11.5,55.5,286,1000,285.8,292.7,17-1
46,1,18,-21.2,-71.2260869565217,1998-10-01,2,22,44,290,1000,290.2,293.2,18-1
46,1,19,-21.2,-68.7217391304348,1998-10-01,4.5,15,12.5,282,985,297.4,292.2,19-1
46,1,20,-21.2,-66.2173913043478,1998-10-01,9.5,NA,26.5,282,670,290.2,276.7,20-1
46,1,21,-21.2,-63.7130434782609,1998-10-01,12.5,24.5,25,278,955,302.3,301,21-1
46,1,22,-21.2,-61.2086956521739,1998-10-01,17,23.5,18.5,280,995,304.5,303.6,22-1
46,1,23,-21.2,-58.704347826087,1998-10-01,16,18.5,19,278,995,301,302.8,23-1
46,1,24,-21.2,-56.2,1998-10-01,19,18.5,20,278,970,299.2,300.1,24-1
46,2,1,-18.704347826087,-113.8,1998-10-01,0.5,42,7.5,280,1000,294.6,295,1-2
46,2,2,-18.704347826087,-111.295652173913,1998-10-01,0.5,42,7.5,280,1000,294.6,295,2-2
46,2,3,-18.704347826087,-108.791304347826,1998-10-01,1,43,9,278,1000,294.1,294.6,3-2
46,2,4,-18.704347826087,-106.286956521739,1998-10-01,1,43.5,12,278,1000,293.6,294.6,4-2
46,2,5,-18.704347826087,-103.782608695652,1998-10-01,1,42.5,14,278,1000,292.7,294.1,5-2
46,2,6,-18.704347826087,-101.278260869565,1998-10-01,1,43,17,278,1000,292.2,294.1,6-2
46,2,7,-18.704347826087,-98.7739130434783,1998-10-01,0.5,45.5,18,278,1000,292.2,293.6,7-2
46,2,8,-18.704347826087,-96.2695652173913,1998-10-01,0,44.5,24.5,278,1000,291.2,293.6,8-2
46,2,9,-18.704347826087,-93.7652173913043,1998-10-01,0.5,41,31,278,1000,290.2,292.7,9-2
46,2,10,-18.704347826087,-91.2608695652174,1998-10-01,0.5,39,37.5,278,1000,289.8,292.7,10-2
46,2,11,-18.704347826087,-88.7565217391304,1998-10-01,1,35,44,278,1000,288.8,292.7,11-2
46,2,12,-18.704347826087,-86.2521739130435,1998-10-01,1,31.5,50.5,276,1000,288.3,292.7,12-2
46,2,13,-18.704347826087,-83.7478260869565,1998-10-01,1,28,58,278,1000,287.8,292.2,13-2
46,2,14,-18.704347826087,-81.2434782608696,1998-10-01,1.5,18,70.5,274,1000,287.3,292.2,14-2
46,2,15,-18.704347826087,-78.7391304347826,1998-10-01,1.5,10.5,74.5,278,1000,286.8,292.7,15-2
46,2,16,-18.704347826087,-76.2347826086957,1998-10-01,1.5,14,59,276,1000,286.8,292.7,16-2
46,2,17,-18.704347826087,-73.7304347826087,1998-10-01,1,26.5,54.5,278,1000,288.8,293.6,17-2
46,2,18,-18.704347826087,-71.2260869565217,1998-10-01,4,17,19,280,960,295.5,293.6,18-2
46,2,19,-18.704347826087,-68.7217391304348,1998-10-01,12.5,10,16,258,800,296,283.7,19-2
46,2,20,-18.704347826087,-66.2173913043478,1998-10-01,12.5,10,16,258,800,296,283.7,20-2
46,2,21,-18.704347826087,-63.7130434782609,1998-10-01,17.5,11.5,25,280,960,297.4,293.6,21-2
46,2,22,-18.704347826087,-61.2086956521739,1998-10-01,16.5,18.5,25,272,995,303.2,303.2,22-2
46,2,23,-18.704347826087,-58.704347826087,1998-10-01,18.5,20,21.5,270,990,302.8,302.8,23-2
46,2,24,-18.704347826087,-56.2,1998-10-01,21.5,16,19.5,270,995,302.3,304,24-2
46,3,1,-16.2086956521739,-113.8,1998-10-01,0.5,37.5,12,274,1000,295,296.5,1-3
46,3,2,-16.2086956521739,-111.295652173913,1998-10-01,0,42.5,11,274,1000,294.6,295.5,2-3
46,3,3,-16.2086956521739,-108.791304347826,1998-10-01,0,44.5,12,272,1000,294.6,295.5,3-3
46,3,4,-16.2086956521739,-106.286956521739,1998-10-01,0.5,44,13,274,1000,294.1,295,4-3
46,3,5,-16.2086956521739,-103.782608695652,1998-10-01,0,44.5,14,274,1000,293.2,295,5-3
46,3,6,-16.2086956521739,-101.278260869565,1998-10-01,0.5,46,13.5,274,1000,292.7,294.1,6-3
46,3,7,-16.2086956521739,-98.7739130434783,1998-10-01,0,47,17,274,1000,291.7,294.6,7-3
46,3,8,-16.2086956521739,-96.2695652173913,1998-10-01,0,44.5,23,274,1000,291.2,293.6,8-3
46,3,9,-16.2086956521739,-93.7652173913043,1998-10-01,0,40.5,30.5,274,1000,290.2,293.2,9-3
46,3,10,-16.2086956521739,-91.2608695652174,1998-10-01,0,34.5,38.5,274,1000,289.8,292.7,10-3
46,3,11,-16.2086956521739,-88.7565217391304,1998-10-01,0,34.5,38.5,274,1000,289.8,292.7,11-3
46,3,12,-16.2086956521739,-86.2521739130435,1998-10-01,0.5,30.5,46,274,1000,289.3,292.7,12-3
46,3,13,-16.2086956521739,-83.7478260869565,1998-10-01,0.5,26.5,54.5,274,1000,288.8,292.7,13-3
46,3,14,-16.2086956521739,-81.2434782608696,1998-10-01,0.5,21,67,274,1000,288.3,293.2,14-3
46,3,15,-16.2086956521739,-78.7391304347826,1998-10-01,0.5,21.5,65,274,1000,287.8,293.2,15-3
46,3,16,-16.2086956521739,-76.2347826086957,1998-10-01,0.5,30,36.5,274,1000,288.3,294.1,16-3
46,3,17,-16.2086956521739,-73.7304347826087,1998-10-01,2,21.5,19.5,274,1000,291.7,294.1,17-3
46,3,18,-16.2086956521739,-71.2260869565217,1998-10-01,9,13,19,258,925,296.9,289.3,18-3
46,3,19,-16.2086956521739,-68.7217391304348,1998-10-01,19,7,34.5,258,660,288.3,277.3,19-3
46,3,20,-16.2086956521739,-66.2173913043478,1998-10-01,21.5,11,29.5,266,980,296.5,299.6,20-3
46,3,21,-16.2086956521739,-63.7130434782609,1998-10-01,17.5,15.5,22.5,268,1000,300.1,304.5,21-3
46,3,22,-16.2086956521739,-61.2086956521739,1998-10-01,20.5,14,20.5,268,1000,301.4,303.6,22-3
46,3,23,-16.2086956521739,-58.704347826087,1998-10-01,27,14,19,268,995,302.3,303.6,23-3
46,3,24,-16.2086956521739,-56.2,1998-10-01,28,15,19,270,990,303.6,304.5,24-3
46,4,1,-13.7130434782609,-113.8,1998-10-01,0.5,35,10,270,1000,296,296.9,1-4
46,4,2,-13.7130434782609,-111.295652173913,1998-10-01,0,37,8,268,1000,296,296.5,2-4
46,4,3,-13.7130434782609,-108.791304347826,1998-10-01,0,39,8.5,270,1000,295.5,296.5,3-4
46,4,4,-13.7130434782609,-106.286956521739,1998-10-01,0,44.5,7.5,270,1000,295,296,4-4
46,4,5,-13.7130434782609,-103.782608695652,1998-10-01,0.5,45,10,270,1000,294.1,296,5-4
46,4,6,-13.7130434782609,-101.278260869565,1998-10-01,0,48.5,9,270,1000,293.6,295.5,6-4
46,4,7,-13.7130434782609,-98.7739130434783,1998-10-01,0,50,8.5,272,1000,292.7,295,7-4
46,4,8,-13.7130434782609,-96.2695652173913,1998-10-01,0,51.5,10,270,1000,292.2,294.6,8-4
46,4,9,-13.7130434782609,-93.7652173913043,1998-10-01,0,46.5,15,270,1000,291.7,294.1,9-4
46,4,10,-13.7130434782609,-91.2608695652174,1998-10-01,0,44,20,270,1000,290.7,294.1,10-4
46,4,11,-13.7130434782609,-88.7565217391304,1998-10-01,0,40.5,27,270,1000,290.2,293.6,11-4
46,4,12,-13.7130434782609,-86.2521739130435,1998-10-01,0,42.5,33,270,1000,289.8,294.1,12-4
46,4,13,-13.7130434782609,-83.7478260869565,1998-10-01,0,42.5,43,268,1000,289.3,293.2,13-4
46,4,14,-13.7130434782609,-81.2434782608696,1998-10-01,0.5,35.5,44.5,270,1000,288.3,293.6,14-4
46,4,15,-13.7130434782609,-78.7391304347826,1998-10-01,1.5,40.5,23,270,1000,288.8,294.6,15-4
46,4,16,-13.7130434782609,-76.2347826086957,1998-10-01,6,14,17,272,990,295,294.1,16-4
46,4,17,-13.7130434782609,-73.7304347826087,1998-10-01,20,9.5,32.5,258,810,288.3,285.8,17-4
46,4,18,-13.7130434782609,-71.2260869565217,1998-10-01,33,6,26.5,260,955,292.2,292.7,18-4
46,4,19,-13.7130434782609,-68.7217391304348,1998-10-01,27,9.5,26.5,262,1000,297.4,304.9,19-4
46,4,20,-13.7130434782609,-66.2173913043478,1998-10-01,19.5,15.5,22.5,262,1000,301,305.3,20-4
46,4,21,-13.7130434782609,-63.7130434782609,1998-10-01,23.5,14,19,264,1000,299.6,304,21-4
