fill,y,x,density,scaled,count,group,PANEL,ymin,ymax
#00BA38,0.0454545454545455,0.490215264187867,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.4919943070628,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.493773349937734,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.495552392812667,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.4973314356876,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.499110478562533,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.500889521437467,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.5026685643124,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.504447607187333,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.506226650062267,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.5080056929372,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.509784735812133,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.511563778687066,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.513342821562,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.515121864436933,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.516900907311866,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.5186799501868,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.520458993061733,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.522238035936666,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.524017078811599,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.525796121686533,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.527575164561466,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.529354207436399,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.531133250311333,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.532912293186266,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.534691336061199,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.536470378936132,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.538249421811066,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.540028464685999,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.541807507560932,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.543586550435866,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.545365593310799,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.547144636185732,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.548923679060665,5.14163432513675e-19,1.37014095011744e-18,2.57081716256837e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.550702721935599,6.46246052976218e-18,1.72211426375782e-17,3.23123026488109e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.552481764810532,1.46703018080377e-18,3.90933699028464e-18,7.33515090401884e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.554260807685465,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.556039850560399,3.05433634606277e-18,8.13918501110317e-18,1.52716817303138e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.557818893435332,3.88396802568244e-18,1.03499846632768e-17,1.94198401284122e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.559597936310265,2.07553018264429e-18,5.53086570653784e-18,1.03776509132215e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.561376979185198,8.89237950561012e-18,2.369638238382e-17,4.44618975280506e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.563156022060132,1.45700813405016e-18,3.8826302744959e-18,7.28504067025081e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.564935064935065,9.08223170858705e-18,2.4202299882653e-17,4.54111585429353e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.566714107809998,3.98597993652113e-18,1.0621825653128e-17,1.99298996826057e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.568493150684932,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.570272193559865,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.572051236434798,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.573830279309731,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.575609322184665,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.577388365059598,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.579167407934531,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.580946450809465,2.62507696828338e-18,6.99529609461196e-18,1.31253848414169e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.582725493684398,3.32204106464108e-18,8.85256362628515e-18,1.66102053232054e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.584504536559331,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.586283579434264,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.588062622309198,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.589841665184131,8.91477030436112e-18,2.37560493074762e-17,4.45738515218056e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.591620708059064,3.97065210030855e-18,1.05809800878009e-17,1.98532605015427e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.593399750933998,6.13343304292953e-18,1.63443513200399e-17,3.06671652146476e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.595178793808931,1.59143974443606e-17,4.24086316842122e-17,7.9571987221803e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.596957836683864,1.98850609680745e-17,5.29896422130644e-17,9.94253048403724e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.598736879558797,9.60879816331488e-18,2.56054923637938e-17,4.80439908165744e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.600515922433731,6.86352517442114e-19,1.82898983260273e-18,3.43176258721057e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.602294965308664,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.604074008183597,5.62516493203547e-18,1.4989920202739e-17,2.81258246601774e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.60585305105853,4.28669845617197e-18,1.14231793320895e-17,2.14334922808598e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.607632093933464,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.609411136808397,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.61119017968333,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.612969222558264,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.614748265433197,1.16778206453645e-17,3.11190163721243e-17,5.83891032268223e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.61652730830813,1.41820435204373e-17,3.77922608939755e-17,7.09102176021865e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.618306351183064,7.72784786434925e-18,2.05931424633954e-17,3.86392393217462e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.620085394057997,7.57067471444326e-18,2.01743079930163e-17,3.78533735722163e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.62186443693293,2.28591695347788e-17,6.09150365131118e-17,1.14295847673894e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545456,0.623643479807863,3.79180815599342e-17,1.01043973588645e-16,1.89590407799671e-15,2,1,0.0454545454545455,0.0454545454545456
#00BA38,0.0454545454545455,0.625422522682797,6.68952179937953e-18,1.78262147294759e-17,3.34476089968976e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.62720156555773,1.53371312237009e-17,4.08703346408411e-17,7.66856561185047e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.628980608432663,2.441524763056e-17,6.50616680815749e-17,1.220762381528e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.630759651307597,3.30340270959719e-17,8.80289620173958e-17,1.6517013547986e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545456,0.63253869418253,4.32206581652953e-17,1.15174261525733e-16,2.16103290826476e-15,2,1,0.0454545454545455,0.0454545454545456
#00BA38,0.0454545454545456,0.634317737057463,4.43528340780838e-17,1.18191280011984e-16,2.21764170390419e-15,2,1,0.0454545454545455,0.0454545454545456
#00BA38,0.0454545454545455,0.636096779932396,1.76208233765609e-17,4.69559096511021e-17,8.81041168828043e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.63787582280733,2.05949719251851e-17,5.48814104948324e-17,1.02974859625926e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.639654865682263,3.18264367600724e-17,8.48109794352953e-17,1.59132183800362e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.641433908557196,2.56659080845028e-17,6.83944237664009e-17,1.28329540422514e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.64321295143213,1.72929978008638e-17,4.60823211822324e-17,8.64649890043188e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.644991994307063,1.13447007036153e-17,3.02313194947716e-17,5.67235035180763e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.646771037181996,1.15663647965287e-17,3.08220092087144e-17,5.78318239826434e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.648550080056929,2.88593625973924e-17,7.69043303909467e-17,1.44296812986962e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545456,0.650329122931863,4.07559567918895e-17,1.08606333765868e-16,2.03779783959447e-15,2,1,0.0454545454545455,0.0454545454545456
#00BA38,0.0454545454545455,0.652108165806796,8.57580073461408e-18,2.28527643615135e-17,4.28790036730704e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.653887208681729,9.03799394962565e-18,2.4084415254417e-17,4.51899697481283e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.655666251556663,2.09345881441227e-17,5.57864186293384e-17,1.04672940720613e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.657445294431596,1.76043621696474e-17,4.69120438834215e-17,8.80218108482369e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.659224337306529,7.73603277418331e-18,2.06149535830268e-17,3.86801638709166e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.661003380181463,3.19114207786464e-17,8.50374445562872e-17,1.59557103893232e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.662782423056396,2.1699352924039e-18,5.78243611898355e-18,1.08496764620195e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.664561465931329,2.75715501938386e-17,7.34725723183201e-17,1.37857750969193e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.666340508806262,1.43377599750456e-17,3.82072135677254e-17,7.16887998752281e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.668119551681196,1.70288873922874e-18,4.53785206720063e-18,8.51444369614371e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.669898594556129,1.27125980939551e-18,3.38764877652973e-18,6.35629904697755e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.671677637431062,2.69348554588746e-18,7.17759103740167e-18,1.34674277294373e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.673456680305995,8.41989008210369e-19,2.24372941898607e-18,4.20994504105184e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.675235723180929,9.76443465408313e-18,2.60202319501772e-17,4.88221732704156e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.677014766055862,2.12980141176579e-18,5.67548749161704e-18,1.0649007058829e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.678793808930795,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.680572851805729,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.682351894680662,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.684130937555595,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.685909980430528,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.687689023305462,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.689468066180395,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.691247109055328,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.693026151930262,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.694805194805195,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.696584237680128,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.698363280555061,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.700142323429995,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.701921366304928,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.703700409179861,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.705479452054795,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.707258494929728,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.709037537804661,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.710816580679594,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.712595623554528,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.714374666429461,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.716153709304394,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.717932752179328,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.719711795054261,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.721490837929194,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.723269880804127,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.725048923679061,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.726827966553994,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.728607009428927,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.730386052303861,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.732165095178794,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.733944138053727,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.735723180928661,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.737502223803594,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.739281266678527,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.74106030955346,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.742839352428393,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.744618395303327,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.74639743817826,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.748176481053193,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.749955523928127,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.75173456680306,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.753513609677993,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.755292652552927,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.75707169542786,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.758850738302793,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.760629781177727,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.76240882405266,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.764187866927593,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.765966909802526,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.76774595267746,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.769524995552393,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.771304038427326,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.773083081302259,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.774862124177193,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.776641167052126,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.778420209927059,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.780199252801993,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.781978295676926,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.783757338551859,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.785536381426792,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.787315424301726,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.789094467176659,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.790873510051592,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.792652552926526,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.794431595801459,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.796210638676392,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.797989681551326,7.79625991118279e-19,2.07754466509758e-18,3.89812995559139e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.799768724426259,8.40088164696753e-18,2.23866405771556e-17,4.20044082348377e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.801547767301192,5.23764636908476e-18,1.39572620663296e-17,2.61882318454238e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.803326810176125,1.47706365096423e-18,3.93607414712877e-18,7.38531825482116e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.805105853051059,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.806884895925992,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.808663938800925,1.01490572682386e-18,2.70451729721772e-18,5.0745286341193e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.810442981675858,4.00297511345627e-18,1.06671143422895e-17,2.00148755672814e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.812222024550792,2.38818356603553e-19,6.36402336942884e-19,1.19409178301777e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.814001067425725,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.815780110300658,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.817559153175592,5.67903579205373e-18,1.51334750856061e-17,2.83951789602687e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.819338196050525,6.86566630864635e-18,1.82956040131613e-17,3.43283315432317e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.821117238925458,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.822896281800391,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.824675324675325,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.826454367550258,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.828233410425191,0,0,0,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.830012453300125,1.16011560359717e-18,3.09147207841627e-18,5.80057801798586e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.831791496175058,4.56494907372019e-18,1.21646606226481e-17,2.2824745368601e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.833570539049991,8.96224590845391e-18,2.38825621343046e-17,4.48112295422695e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.835349581924924,1.00721585382236e-17,2.68402535003851e-17,5.03607926911182e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.837128624799858,4.09300174534098e-18,1.09070170019232e-17,2.04650087267049e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.838907667674791,2.17307737460097e-18,5.79080912883723e-18,1.08653868730048e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.840686710549724,5.09906824158152e-18,1.35879795478227e-17,2.54953412079076e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.842465753424658,1.33838899484701e-17,3.56653439950269e-17,6.69194497423505e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.844244796299591,1.27835713423629e-17,3.40656170340417e-17,6.39178567118147e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.846023839174524,1.24945067385758e-18,3.32953186700721e-18,6.24725336928788e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.847802882049457,6.6540491667319e-19,1.77316873797549e-18,3.32702458336595e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.849581924924391,6.97448816140673e-18,1.85855921128706e-17,3.48724408070336e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.851360967799324,1.71481592343934e-17,4.56963558674546e-17,8.57407961719669e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.853140010674257,7.21062576009727e-18,1.92148507753285e-17,3.60531288004864e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.854919053549191,3.57723810664187e-18,9.53261182785541e-18,1.78861905332094e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.856698096424124,9.17562652393472e-18,2.44511780660176e-17,4.58781326196736e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.858477139299057,1.24067535793823e-17,3.30614743526626e-17,6.20337678969117e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.86025618217399,5.38320442566668e-18,1.4345144675887e-17,2.69160221283334e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.862035225048924,3.06021510603271e-19,8.15485071049246e-19,1.53010755301635e-17,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.863814267923857,4.77116673528e-18,1.2714188739339e-17,2.38558336764e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.86559331079879,1.81181157387366e-17,4.82810926308923e-17,9.05905786936831e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.867372353673724,2.51243217704805e-17,6.69512064157671e-17,1.25621608852403e-15,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.869151396548657,1.91868795558631e-17,5.11291307822829e-17,9.59343977793157e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.87093043942359,9.00813363676771e-18,2.40048435952074e-17,4.50406681838385e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.872709482298523,1.10080750663622e-17,2.93342806520733e-17,5.50403753318108e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.874488525173457,4.00051918238871e-18,1.06605697856106e-17,2.00025959119436e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.87626756804839,1.01671639791208e-17,2.70934236731855e-17,5.08358198956038e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.878046610923323,1.64927573640019e-17,4.39498432128754e-17,8.24637868200094e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.879825653798257,1.23381407757936e-17,3.287863518917e-17,6.16907038789681e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.88160469667319,1.21050885336729e-17,3.22575983743091e-17,6.05254426683647e-16,2,1,0.0454545454545455,0.0454545454545455
#00BA38,0.0454545454545455,0.883383739548123,2.29670897907428e-17,6.12026220407728e-17,1.14835448953714e-15,2,1,0.0454545454545455,0.0454545454545455
