alpha	colour	x	y	group
0.1744	#2C5D86	0.550505050505051	0.380406394487918	256
0.1744	#2C5D86	0.651515151515152	0.449377718303376	256
0.1744	#2C5D86	0.752525252525253	0.478318949371243	256
0.1744	#2C5D86	0.853535353535354	0.529417130980553	256
0.1744	#2C5D86	0.954545454545455	0.565070600963552	256
0.2044	#29577E	0.0454545454545455	0.214755584352909	257
0.2044	#29577E	0.146464646464646	0.261940173435387	257
0.2044	#29577E	0.247474747474748	0.305731582663732	257
0.2044	#29577E	0.348484848484849	0.326826050861624	257
0.2044	#29577E	0.44949494949495	0.36221130011902	257
0.2044	#29577E	0.550505050505051	0.391558511983008	257
0.2044	#29577E	0.651515151515152	0.440968549089068	257
0.2044	#29577E	0.752525252525253	0.477977923066468	257
0.2044	#29577E	0.853535353535354	0.50338042983908	257
0.2044	#29577E	0.954545454545455	0.535618580568831	257
0.1776	#255074	0.0454545454545455	0.170836714817328	258
0.1776	#255074	0.146464646464646	0.20044395232737	258
0.1776	#255074	0.247474747474748	0.246074657100636	258
0.1776	#255074	0.348484848484849	0.287298890777583	258
0.1776	#255074	0.44949494949495	0.313859836613331	258
0.1776	#255074	0.550505050505051	0.325565003971718	258
0.1776	#255074	0.651515151515152	0.397638569270242	258
0.1776	#255074	0.752525252525253	0.448638238441592	258
0.1776	#255074	0.853535353535354	0.474517689698376	258
0.1776	#255074	0.954545454545455	0.499054405146318	258
0.182	#204566	0.0454545454545455	0.178178265331058	259
0.182	#204566	0.146464646464646	0.240408742345619	259
0.182	#204566	0.247474747474748	0.241347280813733	259
0.182	#204566	0.348484848484849	0.285037740733738	259
0.182	#204566	0.44949494949495	0.312182612933071	259
0.182	#204566	0.550505050505051	0.331303881539534	259
0.182	#204566	0.651515151515152	0.355431283701753	259
0.182	#204566	0.752525252525253	0.387174852890331	259
0.182	#204566	0.853535353535354	0.419743232420774	259
0.182	#204566	0.954545454545455	0.443781716337954	259
0.1728	#214769	0.0454545454545455	0.163149526383436	260
0.1728	#214769	0.146464646464646	0.210423514001722	260
0.1728	#214769	0.247474747474748	0.214904832594107	260
0.1728	#214769	0.348484848484849	0.237536286630106	260
0.1728	#214769	0.44949494949495	0.309422220002567	260
0.1728	#214769	0.550505050505051	0.326567656196946	260
0.1728	#214769	0.651515151515152	0.347106359877353	260
0.1728	#214769	0.752525252525253	0.376221653883925	260
0.1728	#214769	0.853535353535354	0.404994942570728	260
0.1728	#214769	0.954545454545455	0.455533964910426	260
0.1656	#275379	0.0454545454545455	0.151562753093551	261
0.1656	#275379	0.146464646464646	0.190695052858065	261
0.1656	#275379	0.247474747474748	0.236993598271784	261
0.1656	#275379	0.348484848484849	0.291151451179244	261
0.1656	#275379	0.44949494949495	0.319686149179175	261
0.1656	#275379	0.550505050505051	0.355992535041146	261
0.1656	#275379	0.651515151515152	0.395413227606311	261
0.1656	#275379	0.752525252525253	0.422755724454538	261
0.1656	#275379	0.853535353535354	0.470861897942176	261
0.1656	#275379	0.954545454545455	0.515287195154729	261
0.1448	#1B3A58	0.0454545454545455	0.118255906240114	262
0.1448	#1B3A58	0.146464646464646	0.15817600221303	262
0.1448	#1B3A58	0.247474747474748	0.191718056143287	262
0.1448	#1B3A58	0.348484848484849	0.196667491736309	262
0.1448	#1B3A58	0.44949494949495	0.229901856899588	262
0.1448	#1B3A58	0.550505050505051	0.268471847803978	262
0.1448	#1B3A58	0.651515151515152	0.28826873432163	262
0.1448	#1B3A58	0.752525252525253	0.319358937441561	262
0.1448	#1B3A58	0.853535353535354	0.341600549822418	262
0.1448	#1B3A58	0.954545454545455	0.388745223301197	262
0.1768	#2C5E87	0.0454545454545455	0.169502567738183	263
0.1768	#2C5E87	0.146464646464646	0.208334687099834	263
0.1768	#2C5E87	0.247474747474748	0.245272609132085	263
0.1768	#2C5E87	0.348484848484849	0.299997936843478	263
0.1768	#2C5E87	0.44949494949495	0.355714120410069	263
0.1768	#2C5E87	0.550505050505051	0.37132791070581	263
0.1768	#2C5E87	0.651515151515152	0.415937682848448	263
0.1768	#2C5E87	0.752525252525253	0.477710486357401	263
0.1768	#2C5E87	0.853535353535354	0.516158587859089	263
0.1768	#2C5E87	0.954545454545455	0.569510311704728	263
0.1876	#3773A5	0.0454545454545455	0.1869879092407	264
0.1876	#3773A5	0.146464646464646	0.227842389178068	264
0.1876	#3773A5	0.247474747474748	0.300695794169744	264
0.1876	#3773A5	0.348484848484849	0.359476304004412	264
0.1876	#3773A5	0.44949494949495	0.402800637799374	264
0.1876	#3773A5	0.550505050505051	0.438657653860941	264
0.1876	#3773A5	0.651515151515152	0.508107934051137	264
0.1876	#3773A5	0.752525252525253	0.548610611479482	264
0.1876	#3773A5	0.853535353535354	0.617862692404397	264
0.1876	#3773A5	0.954545454545455	0.674472733459342	264
0.1912	#336B9A	0.0454545454545455	0.193107020228139	265
0.1912	#336B9A	0.146464646464646	0.256816703815934	265
0.1912	#336B9A	0.247474747474748	0.294150930934115	265
0.1912	#336B9A	0.348484848484849	0.352571409691447	265
0.1912	#336B9A	0.44949494949495	0.382656093295224	265
0.1912	#336B9A	0.550505050505051	0.447675123430236	265
0.1912	#336B9A	0.651515151515152	0.504509374132929	265
0.1912	#336B9A	0.752525252525253	0.523739460629521	265
0.1912	#336B9A	0.853535353535354	0.604719787723536	265
0.1912	#336B9A	0.954545454545455	0.635905869075366	265
0.2108	#2E618C	0.0454545454545455	0.224562736300619	266
0.2108	#2E618C	0.146464646464646	0.239531236194785	266
0.2108	#2E618C	0.247474747474748	0.307755504683184	266
0.2108	#2E618C	0.348484848484849	0.352864898048357	266
0.2108	#2E618C	0.44949494949495	0.381647005640254	266
0.2108	#2E618C	0.550505050505051	0.407584927853029	266
0.2108	#2E618C	0.651515151515152	0.479608109450537	266
0.2108	#2E618C	0.752525252525253	0.494490268753298	266
0.2108	#2E618C	0.853535353535354	0.541351471955151	266
0.2108	#2E618C	0.954545454545455	0.584924629735144	266
0.1676	#1E4262	0.0454545454545455	0.15510208920425	267
0.1676	#1E4262	0.146464646464646	0.197558886769016	267
0.1676	#1E4262	0.247474747474748	0.232757269788532	267
0.1676	#1E4262	0.348484848484849	0.263615881994318	267
0.1676	#1E4262	0.44949494949495	0.276058791985261	267
0.1676	#1E4262	0.550505050505051	0.314289782148056	267
0.1676	#1E4262	0.651515151515152	0.32561262280603	267
0.1676	#1E4262	0.752525252525253	0.380367836026278	267
0.1676	#1E4262	0.853535353535354	0.400429549952675	267
0.1676	#1E4262	0.954545454545455	0.428285834914684	267
0.2344	#316693	0.0454545454545455	0.263359012241197	268
0.2344	#316693	0.146464646464646	0.299341211189357	268
0.2344	#316693	0.247474747474748	0.338827075727249	268
0.2344	#316693	0.348484848484849	0.360484708316293	268
0.2344	#316693	0.44949494949495	0.426695661567027	268
0.2344	#316693	0.550505050505051	0.431474540137634	268
0.2344	#316693	0.651515151515152	0.491295804750304	268
0.2344	#316693	0.752525252525253	0.515679534750857	268
0.2344	#316693	0.853535353535354	0.580171485017352	268
0.2344	#316693	0.954545454545455	0.611180623871325	268
0.1876	#244D71	0.0454545454545455	0.18739899172727	269
0.1876	#244D71	0.146464646464646	0.216003653906879	269
0.1876	#244D71	0.247474747474748	0.250328072353795	269
0.1876	#244D71	0.348484848484849	0.300693311823975	269
0.1876	#244D71	0.44949494949495	0.327835033529352	269
0.1876	#244D71	0.550505050505051	0.367015816458604	269
0.1876	#244D71	0.651515151515152	0.411739001113524	269
0.1876	#244D71	0.752525252525253	0.412236364924893	269
0.1876	#244D71	0.853535353535354	0.461232983286943	269
0.1876	#244D71	0.954545454545455	0.483785916799162	269
0.2076	#265278	0.0454545454545455	0.219434679578456	270
0.2076	#265278	0.146464646464646	0.232762154227467	270
0.2076	#265278	0.247474747474748	0.28472736652601	270
0.2076	#265278	0.348484848484849	0.285904283292193	270
0.2076	#265278	0.44949494949495	0.331903450957565	270
0.2076	#265278	0.550505050505051	0.353761380062378	270
0.2076	#265278	0.651515151515152	0.399657409735541	270
0.2076	#265278	0.752525252525253	0.420155543080607	270
0.2076	#265278	0.853535353535354	0.463880311691661	270
0.2076	#265278	0.954545454545455	0.509968316964167	270
0.232	#336C9A	0.0454545454545455	0.258837847006902	271
0.232	#336C9A	0.146464646464646	0.298141397614801	271
0.232	#336C9A	0.247474747474748	0.330754109085638	271
0.232	#336C9A	0.348484848484849	0.370473891075062	271
0.232	#336C9A	0.44949494949495	0.409218755555132	271
0.232	#336C9A	0.550505050505051	0.470261659594622	271
0.232	#336C9A	0.651515151515152	0.539575151108772	271
0.232	#336C9A	0.752525252525253	0.552470123419041	271
0.232	#336C9A	0.853535353535354	0.587454611887441	271
0.232	#336C9A	0.954545454545455	0.638909660252459	271
0.1804	#29577E	0.0454545454545455	0.175473757081421	272
0.1804	#29577E	0.146464646464646	0.207599196421039	272
0.1804	#29577E	0.247474747474748	0.238803174282331	272
0.1804	#29577E	0.348484848484849	0.279800485875326	272
0.1804	#29577E	0.44949494949495	0.309502074233495	272
0.1804	#29577E	0.550505050505051	0.376605646813987	272
0.1804	#29577E	0.651515151515152	0.42377377536807	272
0.1804	#29577E	0.752525252525253	0.451523456797241	272
0.1804	#29577E	0.853535353535354	0.501069724435234	272
0.1804	#29577E	0.954545454545455	0.53501348237026	272
0.162	#234C70	0.0454545454545455	0.145580994603601	273
0.162	#234C70	0.146464646464646	0.202800305631677	273
0.162	#234C70	0.247474747474748	0.215203929726173	273
0.162	#234C70	0.348484848484849	0.242430895336372	273
0.162	#234C70	0.44949494949495	0.300815387537051	273
0.162	#234C70	0.550505050505051	0.343785556933489	273
0.162	#234C70	0.651515151515152	0.358574849852106	273
0.162	#234C70	0.752525252525253	0.408026863981288	273
0.162	#234C70	0.853535353535354	0.460439219057612	273
0.162	#234C70	0.954545454545455	0.479713744685864	273
0.1656	#316895	0.0454545454545455	0.151548166230053	274
0.1656	#316895	0.146464646464646	0.21360982836698	274
0.1656	#316895	0.247474747474748	0.260319008798133	274
0.1656	#316895	0.348484848484849	0.338139602078232	274
0.1656	#316895	0.44949494949495	0.37437245794236	274
0.1656	#316895	0.550505050505051	0.402432753015323	274
0.1656	#316895	0.651515151515152	0.465430191373263	274
0.1656	#316895	0.752525252525253	0.528616999775951	274
0.1656	#316895	0.853535353535354	0.584101905451858	274
0.1656	#316895	0.954545454545455	0.620253025752924	274
0.1872	#254F74	0.0454545454545455	0.186310219587791	275
0.1872	#254F74	0.146464646464646	0.232215618447385	275
0.1872	#254F74	0.247474747474748	0.261873038014483	275
0.1872	#254F74	0.348484848484849	0.292886864132501	275
0.1872	#254F74	0.44949494949495	0.322532193272865	275
0.1872	#254F74	0.550505050505051	0.361139170580822	275
0.1872	#254F74	0.651515151515152	0.40482218608014	275
0.1872	#254F74	0.752525252525253	0.434293916260746	275
0.1872	#254F74	0.853535353535354	0.475588597348778	275
0.1872	#254F74	0.954545454545455	0.49595007283373	275
0.1996	#265176	0.0454545454545455	0.206763584621944	276
0.1996	#265176	0.146464646464646	0.260995833298383	276
0.1996	#265176	0.247474747474748	0.278623525500722	276
0.1996	#265176	0.348484848484849	0.29753582211384	276
0.1996	#265176	0.44949494949495	0.337881892055192	276
0.1996	#265176	0.550505050505051	0.379043521198131	276
0.1996	#265176	0.651515151515152	0.405420057277495	276
0.1996	#265176	0.752525252525253	0.445305601704351	276
0.1996	#265176	0.853535353535354	0.471351296385026	276
0.1996	#265176	0.954545454545455	0.503922785130748	276
0.2248	#3E80B6	0.0454545454545455	0.247726823264876	277
0.2248	#3E80B6	0.146464646464646	0.293105259390522	277
0.2248	#3E80B6	0.247474747474748	0.360806918701769	277
0.2248	#3E80B6	0.348484848484849	0.399974365207831	277
0.2248	#3E80B6	0.44949494949495	0.457790480990554	277
0.2248	#3E80B6	0.550505050505051	0.511540028973889	277
0.2248	#3E80B6	0.651515151515152	0.564401339435457	277
0.2248	#3E80B6	0.752525252525253	0.624404030141432	277
0.2248	#3E80B6	0.853535353535354	0.672632312223067	277
0.2248	#3E80B6	0.954545454545455	0.735929616065624	277
0.1732	#1B3B59	0.0454545454545455	0.163643446741651	278
0.1732	#1B3B59	0.146464646464646	0.180242614145907	278
0.1732	#1B3B59	0.247474747474748	0.19053128835559	278
0.1732	#1B3B59	0.348484848484849	0.240129584243577	278
0.1732	#1B3B59	0.44949494949495	0.278756586831938	278
0.1732	#1B3B59	0.550505050505051	0.302356460345118	278
0.1732	#1B3B59	0.651515151515152	0.336582149585539	278
0.1732	#1B3B59	0.752525252525253	0.337732672138545	278
0.1732	#1B3B59	0.853535353535354	0.389938577113439	278
0.1732	#1B3B59	0.954545454545455	0.391337518026287	278
0.23	#3A79AC	0.0454545454545455	0.255805227567712	279
0.23	#3A79AC	0.146464646464646	0.298674222612061	279
0.23	#3A79AC	0.247474747474748	0.350156643750404	279
0.23	#3A79AC	0.348484848484849	0.380704076297903	279
0.23	#3A79AC	0.44949494949495	0.462290921754394	279
0.23	#3A79AC	0.550505050505051	0.513175947358602	279
0.23	#3A79AC	0.651515151515152	0.553955457277955	279
0.23	#3A79AC	0.752525252525253	0.634477090884383	279
0.23	#3A79AC	0.853535353535354	0.661155353357257	279
0.23	#3A79AC	0.954545454545455	0.69926414813446	279
0.1952	#4086BD	0.0454545454545455	0.19976984852095	280
0.1952	#4086BD	0.146464646464646	0.260230101308236	280
0.1952	#4086BD	0.247474747474748	0.311720331218194	280
0.1952	#4086BD	0.348484848484849	0.375805981360381	280
0.1952	#4086BD	0.44949494949495	0.45837499052427	280
0.1952	#4086BD	0.550505050505051	0.507950521534172	280
0.1952	#4086BD	0.651515151515152	0.579807635299706	280
0.1952	#4086BD	0.752525252525253	0.645677378886939	280
0.1952	#4086BD	0.853535353535354	0.695514610144371	280
0.1952	#4086BD	0.954545454545455	0.760730490246697	280
0.1552	#214769	0.0454545454545455	0.134779727110615	281
0.1552	#214769	0.146464646464646	0.192246392296325	281
0.1552	#214769	0.247474747474748	0.2052385240293	281
0.1552	#214769	0.348484848484849	0.261891186087611	281
0.1552	#214769	0.44949494949495	0.280406828551268	281
0.1552	#214769	0.550505050505051	0.315623958689162	281
0.1552	#214769	0.651515151515152	0.352862228879741	281
0.1552	#214769	0.752525252525253	0.418241545293419	281
0.1552	#214769	0.853535353535354	0.414289865489982	281
0.1552	#214769	0.954545454545455	0.453837167711236	281
0.2004	#1C3C5B	0.0454545454545455	0.208027784549438	282
0.2004	#1C3C5B	0.146464646464646	0.224964778503755	282
0.2004	#1C3C5B	0.247474747474748	0.258047050139061	282
0.2004	#1C3C5B	0.348484848484849	0.259202743099953	282
0.2004	#1C3C5B	0.44949494949495	0.280285466640387	282
0.2004	#1C3C5B	0.550505050505051	0.300396172184566	282
0.2004	#1C3C5B	0.651515151515152	0.341696192535925	282
0.2004	#1C3C5B	0.752525252525253	0.365058062325542	282
0.2004	#1C3C5B	0.853535353535354	0.363220841231913	282
0.2004	#1C3C5B	0.954545454545455	0.399223476041966	282
0.3	#55B1F7	0.0454545454545455	0.369243640384637	283
0.3	#55B1F7	0.146464646464646	0.44378562682997	283
0.3	#55B1F7	0.247474747474748	0.484013741592179	283
0.3	#55B1F7	0.348484848484849	0.570844826364017	283
0.3	#55B1F7	0.44949494949495	0.60893487740182	283
0.3	#55B1F7	0.550505050505051	0.685493718903568	283
0.3	#55B1F7	0.651515151515152	0.7577375708811	283
0.3	#55B1F7	0.752525252525253	0.80706832124342	283
0.3	#55B1F7	0.853535353535354	0.881171115782374	283
0.3	#55B1F7	0.954545454545455	0.954545454545454	283
0.1796	#1E4161	0.0454545454545455	0.174494919115062	284
0.1796	#1E4161	0.146464646464646	0.210716313486419	284
0.1796	#1E4161	0.247474747474748	0.229987809697987	284
0.1796	#1E4161	0.348484848484849	0.252694283524835	284
0.1796	#1E4161	0.44949494949495	0.271538227077828	284
0.1796	#1E4161	0.550505050505051	0.287764883529024	284
0.1796	#1E4161	0.651515151515152	0.327878204726551	284
0.1796	#1E4161	0.752525252525253	0.365018281619906	284
0.1796	#1E4161	0.853535353535354	0.373897001519153	284
0.1796	#1E4161	0.954545454545455	0.422899618751733	284
0.1872	#3A78AB	0.0454545454545455	0.186307827182291	285
0.1872	#3A78AB	0.146464646464646	0.227162572535788	285
0.1872	#3A78AB	0.247474747474748	0.310789367831866	285
0.1872	#3A78AB	0.348484848484849	0.367395867961844	285
0.1872	#3A78AB	0.44949494949495	0.431657603136258	285
0.1872	#3A78AB	0.550505050505051	0.486682667662761	285
0.1872	#3A78AB	0.651515151515152	0.517418010809595	285
0.1872	#3A78AB	0.752525252525253	0.567404565706948	285
0.1872	#3A78AB	0.853535353535354	0.636285625398347	285
0.1872	#3A78AB	0.954545454545455	0.698685468385671	285
0.2276	#2E618C	0.0454545454545455	0.251714565118092	286
0.2276	#2E618C	0.146464646464646	0.291629694896203	286
0.2276	#2E618C	0.247474747474748	0.322281395023558	286
0.2276	#2E618C	0.348484848484849	0.366572370284309	286
0.2276	#2E618C	0.44949494949495	0.401074591105789	286
0.2276	#2E618C	0.550505050505051	0.442862838524298	286
0.2276	#2E618C	0.651515151515152	0.478459900848968	286
0.2276	#2E618C	0.752525252525253	0.522048896605658	286
0.2276	#2E618C	0.853535353535354	0.557266840735651	286
0.2276	#2E618C	0.954545454545455	0.584937151878013	286
0.182	#306591	0.0454545454545455	0.177974106691455	287
0.182	#306591	0.146464646464646	0.217102555773219	287
0.182	#306591	0.247474747474748	0.267625341307077	287
0.182	#306591	0.348484848484849	0.318832817988258	287
0.182	#306591	0.44949494949495	0.376604479390387	287
0.182	#306591	0.550505050505051	0.427429193846596	287
0.182	#306591	0.651515151515152	0.476659435538187	287
0.182	#306591	0.752525252525253	0.526899239184036	287
0.182	#306591	0.853535353535354	0.578984361234025	287
0.182	#306591	0.954545454545455	0.604923694440561	287
0.1684	#22496B	0.0454545454545455	0.15624627273667	288
0.1684	#22496B	0.146464646464646	0.19513674864037	288
0.1684	#22496B	0.247474747474748	0.21533593701139	288
0.1684	#22496B	0.348484848484849	0.25337676139692	288
0.1684	#22496B	0.44949494949495	0.304081258511797	288
0.1684	#22496B	0.550505050505051	0.327500114736852	288
0.1684	#22496B	0.651515151515152	0.343852383147768	288
0.1684	#22496B	0.752525252525253	0.414842004185882	288
0.1684	#22496B	0.853535353535354	0.424925826879329	288
0.1684	#22496B	0.954545454545455	0.464164043146903	288
0.2316	#356F9E	0.0454545454545455	0.258619549916262	289
0.2316	#356F9E	0.146464646464646	0.31967210096846	289
0.2316	#356F9E	0.247474747474748	0.344181074572165	289
0.2316	#356F9E	0.348484848484849	0.383844849664137	289
0.2316	#356F9E	0.44949494949495	0.43361810233671	289
0.2316	#356F9E	0.550505050505051	0.47564075271996	289
0.2316	#356F9E	0.651515151515152	0.517140458546414	289
0.2316	#356F9E	0.752525252525253	0.569763014642516	289
0.2316	#356F9E	0.853535353535354	0.608133030238339	289
0.2316	#356F9E	0.954545454545455	0.652343478224504	289
0.1896	#153049	0.0454545454545455	0.190433592719475	290
0.1896	#153049	0.146464646464646	0.213240180397436	290
0.1896	#153049	0.247474747474748	0.216439995685089	290
0.1896	#153049	0.348484848484849	0.232181389530823	290
0.1896	#153049	0.44949494949495	0.252402529699761	290
0.1896	#153049	0.550505050505051	0.269312139234542	290
0.1896	#153049	0.651515151515152	0.262484211560775	290
0.1896	#153049	0.752525252525253	0.291192651631256	290
0.1896	#153049	0.853535353535354	0.304034627361833	290
0.1896	#153049	0.954545454545455	0.329777696743126	290
0.1904	#346C9B	0.0454545454545455	0.191876961737859	291
0.1904	#346C9B	0.146464646464646	0.254341433828298	291
0.1904	#346C9B	0.247474747474748	0.302746901131746	291
0.1904	#346C9B	0.348484848484849	0.332802006174183	291
0.1904	#346C9B	0.44949494949495	0.395972793374538	291
0.1904	#346C9B	0.550505050505051	0.440631381552944	291
0.1904	#346C9B	0.651515151515152	0.486610023771097	291
0.1904	#346C9B	0.752525252525253	0.532365079340324	291
0.1904	#346C9B	0.853535353535354	0.58194226344344	291
0.1904	#346C9B	0.954545454545455	0.639747853113318	291
0.1716	#16324D	0.0454545454545455	0.161455058918999	292
0.1716	#16324D	0.146464646464646	0.168104978879623	292
0.1716	#16324D	0.247474747474748	0.195951570888068	292
0.1716	#16324D	0.348484848484849	0.211649865878356	292
0.1716	#16324D	0.44949494949495	0.246977091609489	292
0.1716	#16324D	0.550505050505051	0.283436175176437	292
0.1716	#16324D	0.651515151515152	0.275366256628005	292
0.1716	#16324D	0.752525252525253	0.330068437769239	292
0.1716	#16324D	0.853535353535354	0.334607817380258	292
0.1716	#16324D	0.954545454545455	0.344621840918622	292
0.2224	#3978AA	0.0454545454545455	0.243777298663558	293
0.2224	#3978AA	0.146464646464646	0.298062514817007	293
0.2224	#3978AA	0.247474747474748	0.340429285630448	293
0.2224	#3978AA	0.348484848484849	0.371183522419445	293
0.2224	#3978AA	0.44949494949495	0.4267022440631	293
0.2224	#3978AA	0.550505050505051	0.491563232295614	293
0.2224	#3978AA	0.651515151515152	0.579800116715101	293
0.2224	#3978AA	0.752525252525253	0.604550250570025	293
0.2224	#3978AA	0.853535353535354	0.669684064613632	293
0.2224	#3978AA	0.954545454545455	0.696127211716835	293
0.2072	#2B5A83	0.0454545454545455	0.218989879910128	294
0.2072	#2B5A83	0.146464646464646	0.248132505611943	294
0.2072	#2B5A83	0.247474747474748	0.293743893966587	294
0.2072	#2B5A83	0.348484848484849	0.317859962911468	294
0.2072	#2B5A83	0.44949494949495	0.351583069776002	294
0.2072	#2B5A83	0.550505050505051	0.380445526591279	294
0.2072	#2B5A83	0.651515151515152	0.455421235678587	294
0.2072	#2B5A83	0.752525252525253	0.46847351403062	294
0.2072	#2B5A83	0.853535353535354	0.519282020391823	294
0.2072	#2B5A83	0.954545454545455	0.55156517951215	294
0.2084	#326896	0.0454545454545455	0.220946007283019	295
0.2084	#326896	0.146464646464646	0.287720201781122	295
0.2084	#326896	0.247474747474748	0.322879510063462	295
0.2084	#326896	0.348484848484849	0.378008894369234	295
0.2084	#326896	0.44949494949495	0.433846956915822	295
0.2084	#326896	0.550505050505051	0.459142879968755	295
0.2084	#326896	0.651515151515152	0.50967317685382	295
0.2084	#326896	0.752525252525253	0.550271182065821	295
0.2084	#326896	0.853535353535354	0.577611101864032	295
0.2084	#326896	0.954545454545455	0.621857575929678	295
0.1756	#275379	0.0454545454545455	0.167830509939023	296
0.1756	#275379	0.146464646464646	0.189915518327404	296
0.1756	#275379	0.247474747474748	0.227281900261712	296
0.1756	#275379	0.348484848484849	0.277031619652183	296
0.1756	#275379	0.44949494949495	0.316915624998586	296
0.1756	#275379	0.550505050505051	0.356899971116225	296
0.1756	#275379	0.651515151515152	0.387202687828124	296
0.1756	#275379	0.752525252525253	0.422120692288918	296
0.1756	#275379	0.853535353535354	0.475019344753593	296
0.1756	#275379	0.954545454545455	0.516595089427215	296
0.1624	#255075	0.0454545454545455	0.146587310370704	297
0.1624	#255075	0.146464646464646	0.1783589689928	297
0.1624	#255075	0.247474747474748	0.215711117526898	297
0.1624	#255075	0.348484848484849	0.24143020203901	297
0.1624	#255075	0.44949494949495	0.296297055212863	297
0.1624	#255075	0.550505050505051	0.323953306901706	297
0.1624	#255075	0.651515151515152	0.398421098921711	297
0.1624	#255075	0.752525252525253	0.408862821929487	297
0.1624	#255075	0.853535353535354	0.46515664460042	297
0.1624	#255075	0.954545454545455	0.501215841232007	297
0.1624	#254F74	0.0454545454545455	0.146605069739031	298
0.1624	#254F74	0.146464646464646	0.196564853190908	298
0.1624	#254F74	0.247474747474748	0.228992698636531	298
0.1624	#254F74	0.348484848484849	0.251978480100024	298
0.1624	#254F74	0.44949494949495	0.31276001535387	298
0.1624	#254F74	0.550505050505051	0.337295663421143	298
0.1624	#254F74	0.651515151515152	0.387437387663448	298
0.1624	#254F74	0.752525252525253	0.432522738884138	298
0.1624	#254F74	0.853535353535354	0.462866446391383	298
0.1624	#254F74	0.954545454545455	0.497106848179262	298
0.1636	#3977AA	0.0454545454545455	0.148305579814722	299
0.1636	#3977AA	0.146464646464646	0.220504853448738	299
0.1636	#3977AA	0.247474747474748	0.280984237610322	299
0.1636	#3977AA	0.348484848484849	0.339891587479883	299
0.1636	#3977AA	0.44949494949495	0.391039950730729	299
0.1636	#3977AA	0.550505050505051	0.445622255536197	299
0.1636	#3977AA	0.651515151515152	0.542466609279346	299
0.1636	#3977AA	0.752525252525253	0.576847731537965	299
0.1636	#3977AA	0.853535353535354	0.645823546127836	299
0.1636	#3977AA	0.954545454545455	0.693903702025539	299
0.1828	#2D5F89	0.0454545454545455	0.179621244239618	300
0.1828	#2D5F89	0.146464646464646	0.215861241592575	300
0.1828	#2D5F89	0.247474747474748	0.282587134720404	300
0.1828	#2D5F89	0.348484848484849	0.323990990858048	300
0.1828	#2D5F89	0.44949494949495	0.367171834909463	300
0.1828	#2D5F89	0.550505050505051	0.411331514127795	300
0.1828	#2D5F89	0.651515151515152	0.452350957559039	300
0.1828	#2D5F89	0.752525252525253	0.503569936471308	300
0.1828	#2D5F89	0.853535353535354	0.541750209486979	300
0.1828	#2D5F89	0.954545454545455	0.575608227725968	300
0.206	#3C7EB3	0.0454545454545455	0.217334793116071	301
0.206	#3C7EB3	0.146464646464646	0.295303985871712	301
0.206	#3C7EB3	0.247474747474748	0.321968938576781	301
0.206	#3C7EB3	0.348484848484849	0.394951666939101	301
0.206	#3C7EB3	0.44949494949495	0.446075250996117	301
0.206	#3C7EB3	0.550505050505051	0.494722390454116	301
0.206	#3C7EB3	0.651515151515152	0.545759658864236	301
0.206	#3C7EB3	0.752525252525253	0.607533329434406	301
0.206	#3C7EB3	0.853535353535354	0.664430498293108	301
0.206	#3C7EB3	0.954545454545455	0.72440557961744	301
0.1836	#2A5880	0.0454545454545455	0.180657782780308	302
0.1836	#2A5880	0.146464646464646	0.222978532024022	302
0.1836	#2A5880	0.247474747474748	0.268204877890194	302
0.1836	#2A5880	0.348484848484849	0.298778229807248	302
0.1836	#2A5880	0.44949494949495	0.349786983206975	302
0.1836	#2A5880	0.550505050505051	0.377498012131964	302
0.1836	#2A5880	0.651515151515152	0.405386256131416	302
0.1836	#2A5880	0.752525252525253	0.456506105050783	302
0.1836	#2A5880	0.853535353535354	0.506027775178899	302
0.1836	#2A5880	0.954545454545455	0.541500109962164	302
0.1432	#2C5D86	0.0454545454545455	0.115412402308663	303
0.1432	#2C5D86	0.146464646464646	0.187737427676169	303
0.1432	#2C5D86	0.247474747474748	0.231134928162635	303
0.1432	#2C5D86	0.348484848484849	0.276094394618286	303
0.1432	#2C5D86	0.44949494949495	0.356180506389858	303
0.1432	#2C5D86	0.550505050505051	0.38068564356045	303
0.1432	#2C5D86	0.651515151515152	0.449612163095627	303
0.1432	#2C5D86	0.752525252525253	0.503151782351724	303
0.1432	#2C5D86	0.853535353535354	0.547958600986419	303
0.1432	#2C5D86	0.954545454545455	0.563635014799183	303
0.2028	#254F73	0.0454545454545455	0.21165220390328	304
0.2028	#254F73	0.146464646464646	0.242072456000976	304
0.2028	#254F73	0.247474747474748	0.273008239562374	304
0.2028	#254F73	0.348484848484849	0.304949548651972	304
0.2028	#254F73	0.44949494949495	0.355543616773441	304
0.2028	#254F73	0.550505050505051	0.375851198942824	304
0.2028	#254F73	0.651515151515152	0.407331165811984	304
0.2028	#254F73	0.752525252525253	0.435895828041937	304
0.2028	#254F73	0.853535353535354	0.463165871390305	304
0.2028	#254F73	0.954545454545455	0.493901797635986	304
0.1408	#16314B	0.0454545454545455	0.111224550414085	305
0.1408	#16314B	0.146464646464646	0.132471065460446	305
0.1408	#16314B	0.247474747474748	0.156546214962841	305
0.1408	#16314B	0.348484848484849	0.196338250790086	305
0.1408	#16314B	0.44949494949495	0.195152195372804	305
0.1408	#16314B	0.550505050505051	0.232146188995847	305
