alpha,colour,x,y,group,PANEL
0.2632,#4187BF,0.44949494949495,0.490623361214341,243,1
0.2632,#4187BF,0.550505050505051,0.521110004631879,243,1
0.2632,#4187BF,0.651515151515152,0.58229466126066,243,1
0.2632,#4187BF,0.752525252525253,0.620919065569075,243,1
0.2632,#4187BF,0.853535353535354,0.666637926404041,243,1
0.2632,#4187BF,0.954545454545455,0.736146410945659,243,1
0.1804,#346C9B,0.0454545454545455,0.154507272137721,244,1
0.1804,#346C9B,0.146464646464646,0.207163146250666,244,1
0.1804,#346C9B,0.247474747474748,0.257332435906309,244,1
0.1804,#346C9B,0.348484848484849,0.310530105451867,244,1
0.1804,#346C9B,0.44949494949495,0.363618821914225,244,1
0.1804,#346C9B,0.550505050505051,0.397394231047952,244,1
0.1804,#346C9B,0.651515151515152,0.43997955428935,244,1
0.1804,#346C9B,0.752525252525253,0.496740554356763,244,1
0.1804,#346C9B,0.853535353535354,0.545792326034316,244,1
0.1804,#346C9B,0.954545454545455,0.585061961754616,244,1
0.2072,#2D5F8A,0.0454545454545455,0.191055896141871,245,1
0.2072,#2D5F8A,0.146464646464646,0.222872531685666,245,1
0.2072,#2D5F8A,0.247474747474748,0.287295745699213,245,1
0.2072,#2D5F8A,0.348484848484849,0.307145763928615,245,1
0.2072,#2D5F8A,0.44949494949495,0.329587587441787,245,1
0.2072,#2D5F8A,0.550505050505051,0.365412209864638,245,1
0.2072,#2D5F8A,0.651515151515152,0.396176052828479,245,1
0.2072,#2D5F8A,0.752525252525253,0.444378708930763,245,1
0.2072,#2D5F8A,0.853535353535354,0.477642842024315,245,1
0.2072,#2D5F8A,0.954545454545455,0.511884082096912,245,1
0.1636,#1B3C5A,0.0454545454545455,0.131537977446307,246,1
0.1636,#1B3C5A,0.146464646464646,0.152228248065973,246,1
0.1636,#1B3C5A,0.247474747474748,0.166926554926301,246,1
0.1636,#1B3C5A,0.348484848484849,0.173306985328968,246,1
0.1636,#1B3C5A,0.44949494949495,0.207158122840428,246,1
0.1636,#1B3C5A,0.550505050505051,0.254902321445718,246,1
0.1636,#1B3C5A,0.651515151515152,0.245062654901401,246,1
0.1636,#1B3C5A,0.752525252525253,0.237561346547886,246,1
0.1636,#1B3C5A,0.853535353535354,0.265972665016724,246,1
0.1636,#1B3C5A,0.954545454545455,0.300315450978295,246,1
0.1972,#2D608B,0.0454545454545455,0.17753424226765,247,1
0.1972,#2D608B,0.146464646464646,0.21441469573361,247,1
0.1972,#2D608B,0.247474747474748,0.244324390398373,247,1
0.1972,#2D608B,0.348484848484849,0.286102949085237,247,1
0.1972,#2D608B,0.44949494949495,0.34618172467929,247,1
0.1972,#2D608B,0.550505050505051,0.389348475469466,247,1
0.1972,#2D608B,0.651515151515152,0.425067275776937,247,1
0.1972,#2D608B,0.752525252525253,0.454751031881568,247,1
0.1972,#2D608B,0.853535353535354,0.514599060960803,247,1
0.1972,#2D608B,0.954545454545455,0.51526026763856,247,1
0.2172,#35709F,0.0454545454545455,0.204238275065819,248,1
0.2172,#35709F,0.146464646464646,0.24911000197155,248,1
0.2172,#35709F,0.247474747474748,0.271064055085253,248,1
0.2172,#35709F,0.348484848484849,0.324019123121413,248,1
0.2172,#35709F,0.44949494949495,0.380803130708087,248,1
0.2172,#35709F,0.550505050505051,0.414810079656604,248,1
0.2172,#35709F,0.651515151515152,0.457727756904818,248,1
0.2172,#35709F,0.752525252525253,0.513395688320056,248,1
0.2172,#35709F,0.853535353535354,0.544773335372513,248,1
0.2172,#35709F,0.954545454545455,0.603561147572575,248,1
0.2932,#326997,0.0454545454545455,0.307365050436464,249,1
0.2932,#326997,0.146464646464646,0.325889681583325,249,1
0.2932,#326997,0.247474747474748,0.35271082920898,249,1
0.2932,#326997,0.348484848484849,0.376743253133346,249,1
0.2932,#326997,0.44949494949495,0.420448317894706,249,1
0.2932,#326997,0.550505050505051,0.433896994667161,249,1
0.2932,#326997,0.651515151515152,0.470712523138055,249,1
0.2932,#326997,0.752525252525253,0.518144804360554,249,1
0.2932,#326997,0.853535353535354,0.533508879200264,249,1
0.2932,#326997,0.954545454545455,0.567321435962841,249,1
0.2012,#3977A9,0.0454545454545455,0.182794346082645,250,1
0.2012,#3977A9,0.146464646464646,0.242600355398008,250,1
0.2012,#3977A9,0.247474747474748,0.287221549351056,250,1
0.2012,#3977A9,0.348484848484849,0.339760685798631,250,1
0.2012,#3977A9,0.44949494949495,0.385124975739809,250,1
0.2012,#3977A9,0.550505050505051,0.438250950383692,250,1
0.2012,#3977A9,0.651515151515152,0.481266942100192,250,1
0.2012,#3977A9,0.752525252525253,0.53179847613432,250,1
0.2012,#3977A9,0.853535353535354,0.595098185293418,250,1
0.2012,#3977A9,0.954545454545455,0.64566665120494,250,1
0.2208,#2F638F,0.0454545454545455,0.209328218687537,251,1
0.2208,#2F638F,0.146464646464646,0.240246548303569,251,1
0.2208,#2F638F,0.247474747474748,0.283541713490749,251,1
0.2208,#2F638F,0.348484848484849,0.311013470771505,251,1
0.2208,#2F638F,0.44949494949495,0.34550465925007,251,1
0.2208,#2F638F,0.550505050505051,0.39223452229177,251,1
0.2208,#2F638F,0.651515151515152,0.410533793687164,251,1
0.2208,#2F638F,0.752525252525253,0.468700646918674,251,1
0.2208,#2F638F,0.853535353535354,0.492092774790669,251,1
0.2208,#2F638F,0.954545454545455,0.533210175780724,251,1
0.2356,#2F638F,0.0454545454545455,0.229409782350576,252,1
0.2356,#2F638F,0.146464646464646,0.25116842944158,252,1
0.2356,#2F638F,0.247474747474748,0.28554117526639,252,1
0.2356,#2F638F,0.348484848484849,0.337291260168074,252,1
0.2356,#2F638F,0.44949494949495,0.350000771499289,252,1
0.2356,#2F638F,0.550505050505051,0.402804368504615,252,1
0.2356,#2F638F,0.651515151515152,0.410359030111985,252,1
0.2356,#2F638F,0.752525252525253,0.467999589956318,252,1
0.2356,#2F638F,0.853535353535354,0.509014703930169,252,1
0.2356,#2F638F,0.954545454545455,0.53422255732506,252,1
0.2192,#356F9E,0.0454545454545455,0.207091944885568,253,1
0.2192,#356F9E,0.146464646464646,0.235855858935637,253,1
0.2192,#356F9E,0.247474747474748,0.300620567667153,253,1
0.2192,#356F9E,0.348484848484849,0.348287223999775,253,1
0.2192,#356F9E,0.44949494949495,0.394057207143626,253,1
0.2192,#356F9E,0.550505050505051,0.427353468380321,253,1
0.2192,#356F9E,0.651515151515152,0.487076560509535,253,1
0.2192,#356F9E,0.752525252525253,0.515128467798664,253,1
0.2192,#356F9E,0.853535353535354,0.557568888436786,253,1
0.2192,#356F9E,0.954545454545455,0.599663081112501,253,1
0.1832,#28567D,0.0454545454545455,0.15829154393399,254,1
0.1832,#28567D,0.146464646464646,0.194253848783988,254,1
0.1832,#28567D,0.247474747474748,0.246168909908309,254,1
0.1832,#28567D,0.348484848484849,0.254050438588089,254,1
0.1832,#28567D,0.44949494949495,0.281677744576281,254,1
0.1832,#28567D,0.550505050505051,0.320357754509092,254,1
0.1832,#28567D,0.651515151515152,0.359320528088016,254,1
0.1832,#28567D,0.752525252525253,0.39774550909178,254,1
0.1832,#28567D,0.853535353535354,0.406734455224072,254,1
0.1832,#28567D,0.954545454545455,0.456205352678562,254,1
0.1436,#214768,0.0454545454545455,0.104575701843581,255,1
0.1436,#214768,0.146464646464646,0.158087059096213,255,1
0.1436,#214768,0.247474747474748,0.17320358721115,255,1
0.1436,#214768,0.348484848484849,0.202220269933158,255,1
0.1436,#214768,0.44949494949495,0.21357437703348,255,1
0.1436,#214768,0.550505050505051,0.248603914908111,255,1
0.1436,#214768,0.651515151515152,0.278472088121637,255,1
0.1436,#214768,0.752525252525253,0.309425987570121,255,1
0.1436,#214768,0.853535353535354,0.343678104405807,255,1
0.1436,#214768,0.954545454545455,0.364266538914841,255,1
0.1952,#2D5F89,0.0454545454545455,0.174641480806337,256,1
0.1952,#2D5F89,0.146464646464646,0.203574559542466,256,1
0.1952,#2D5F89,0.247474747474748,0.241057498344675,256,1
0.1952,#2D5F89,0.348484848484849,0.272773027491645,256,1
0.1952,#2D5F89,0.44949494949495,0.310249248537912,256,1
0.1952,#2D5F89,0.550505050505051,0.359657122081652,256,1
0.1952,#2D5F89,0.651515151515152,0.383304158715416,256,1
0.1952,#2D5F89,0.752525252525253,0.425306836311889,256,1
0.1952,#2D5F89,0.853535353535354,0.456670443839298,256,1
0.1952,#2D5F89,0.954545454545455,0.510581060259117,256,1
0.2444,#3773A3,0.0454545454545455,0.241365924806342,257,1
0.2444,#3773A3,0.146464646464646,0.261395531425448,257,1
0.2444,#3773A3,0.247474747474748,0.329532785802068,257,1
0.2444,#3773A3,0.348484848484849,0.357068448547655,257,1
0.2444,#3773A3,0.44949494949495,0.404111897100176,257,1
0.2444,#3773A3,0.550505050505051,0.451842039734947,257,1
0.2444,#3773A3,0.651515151515152,0.497450663653613,257,1
0.2444,#3773A3,0.752525252525253,0.52059289360446,257,1
0.2444,#3773A3,0.853535353535354,0.567605372616626,257,1
0.2444,#3773A3,0.954545454545455,0.620547556877315,257,1
0.2388,#2E618B,0.0454545454545455,0.23368761985156,258,1
0.2388,#2E618B,0.146464646464646,0.268409242766145,258,1
0.2388,#2E618B,0.247474747474748,0.29039785786428,258,1
0.2388,#2E618B,0.348484848484849,0.313994039986223,258,1
0.2388,#2E618B,0.44949494949495,0.341373829538565,258,1
0.2388,#2E618B,0.550505050505051,0.37852403398215,258,1
0.2388,#2E618B,0.651515151515152,0.430593383201405,258,1
0.2388,#2E618B,0.752525252525253,0.45475217089209,258,1
0.2388,#2E618B,0.853535353535354,0.492798788300094,258,1
0.2388,#2E618B,0.954545454545455,0.517269271270047,258,1
0.1988,#3E82B8,0.0454545454545455,0.179225634953669,259,1
0.1988,#3E82B8,0.146464646464646,0.25288206267481,259,1
0.1988,#3E82B8,0.247474747474748,0.296673301860491,259,1
0.1988,#3E82B8,0.348484848484849,0.347587823766927,259,1
0.1988,#3E82B8,0.44949494949495,0.43397260142091,259,1
0.1988,#3E82B8,0.550505050505051,0.480386269051223,259,1
0.1988,#3E82B8,0.651515151515152,0.526117479992349,259,1
0.1988,#3E82B8,0.752525252525253,0.597914597049924,259,1
0.1988,#3E82B8,0.853535353535354,0.658133583153146,259,1
0.1988,#3E82B8,0.954545454545455,0.706715818933822,259,1
0.2616,#3774A5,0.0454545454545455,0.264527038692446,260,1
0.2616,#3774A5,0.146464646464646,0.307550586462537,260,1
0.2616,#3774A5,0.247474747474748,0.315448910342912,260,1
0.2616,#3774A5,0.348484848484849,0.394190270788508,260,1
0.2616,#3774A5,0.44949494949495,0.423247980936903,260,1
0.2616,#3774A5,0.550505050505051,0.480949328006574,260,1
0.2616,#3774A5,0.651515151515152,0.515875171913549,260,1
0.2616,#3774A5,0.752525252525253,0.539474432329309,260,1
0.2616,#3774A5,0.853535353535354,0.591830014404874,260,1
0.2616,#3774A5,0.954545454545455,0.62863403324784,260,1
0.2028,#2B5C85,0.0454545454545455,0.184770733214657,261,1
0.2028,#2B5C85,0.146464646464646,0.239465595964599,261,1
0.2028,#2B5C85,0.247474747474748,0.255155482990583,261,1
0.2028,#2B5C85,0.348484848484849,0.308716789008618,261,1
0.2028,#2B5C85,0.44949494949495,0.33084434317355,261,1
0.2028,#2B5C85,0.550505050505051,0.376878372209789,261,1
0.2028,#2B5C85,0.651515151515152,0.411918591332358,261,1
0.2028,#2B5C85,0.752525252525253,0.43820589336231,261,1
0.2028,#2B5C85,0.853535353535354,0.465412878896687,261,1
0.2028,#2B5C85,0.954545454545455,0.491418023034203,261,1
0.2632,#4896D3,0.0454545454545455,0.266660137422931,262,1
0.2632,#4896D3,0.146464646464646,0.317813697501493,262,1
0.2632,#4896D3,0.247474747474748,0.382772836281585,262,1
0.2632,#4896D3,0.348484848484849,0.451919237451605,262,1
0.2632,#4896D3,0.44949494949495,0.485713656307198,262,1
0.2632,#4896D3,0.550505050505051,0.577148553726391,262,1
0.2632,#4896D3,0.651515151515152,0.630528712734553,262,1
0.2632,#4896D3,0.752525252525253,0.689436700913751,262,1
0.2632,#4896D3,0.853535353535354,0.75227802255505,262,1
0.2632,#4896D3,0.954545454545455,0.815612688556698,262,1
0.202,#2F628D,0.0454545454545455,0.183886769270847,263,1
0.202,#2F628D,0.146464646464646,0.214953829569769,263,1
0.202,#2F628D,0.247474747474748,0.246869460103545,263,1
0.202,#2F628D,0.348484848484849,0.286700202198079,263,1
0.202,#2F628D,0.44949494949495,0.331671463957039,263,1
0.202,#2F628D,0.550505050505051,0.362804538181616,263,1
0.202,#2F628D,0.651515151515152,0.405581676862967,263,1
0.202,#2F628D,0.752525252525253,0.431789230314066,263,1
0.202,#2F628D,0.853535353535354,0.45629663910935,263,1
0.202,#2F628D,0.954545454545455,0.526455069457944,263,1
0.1816,#2D608A,0.0454545454545455,0.156199711045105,264,1
0.1816,#2D608A,0.146464646464646,0.189257547196845,264,1
0.1816,#2D608A,0.247474747474748,0.244192166103698,264,1
0.1816,#2D608A,0.348484848484849,0.304209609140268,264,1
0.1816,#2D608A,0.44949494949495,0.31841033699344,264,1
0.1816,#2D608A,0.550505050505051,0.364908967266878,264,1
0.1816,#2D608A,0.651515151515152,0.421815056956546,264,1
0.1816,#2D608A,0.752525252525253,0.444063072227231,264,1
0.1816,#2D608A,0.853535353535354,0.487644780264731,264,1
0.1816,#2D608A,0.954545454545455,0.513186693600756,264,1
0.1624,#2A5982,0.0454545454545455,0.130098679051603,265,1
0.1624,#2A5982,0.146464646464646,0.172082400567565,265,1
0.1624,#2A5982,0.247474747474748,0.205661224342466,265,1
0.1624,#2A5982,0.348484848484849,0.244499790298585,265,1
0.1624,#2A5982,0.44949494949495,0.276760085450825,265,1
0.1624,#2A5982,0.550505050505051,0.341139523583703,265,1
0.1624,#2A5982,0.651515151515152,0.327040716689281,265,1
0.1624,#2A5982,0.752525252525253,0.400502700446492,265,1
0.1624,#2A5982,0.853535353535354,0.431808708805495,265,1
0.1624,#2A5982,0.954545454545455,0.476344662104722,265,1
0.1864,#2B5B84,0.0454545454545455,0.162440718091713,266,1
0.1864,#2B5B84,0.146464646464646,0.209270440172586,266,1
0.1864,#2B5B84,0.247474747474748,0.218983735547635,266,1
0.1864,#2B5B84,0.348484848484849,0.270419804677569,266,1
0.1864,#2B5B84,0.44949494949495,0.30389157529958,266,1
0.1864,#2B5B84,0.550505050505051,0.336725425148838,266,1
0.1864,#2B5B84,0.651515151515152,0.365193350397334,266,1
0.1864,#2B5B84,0.752525252525253,0.402196710663047,266,1
0.1864,#2B5B84,0.853535353535354,0.4269273603335,266,1
0.1864,#2B5B84,0.954545454545455,0.487817469741214,266,1
0.2164,#3C7EB2,0.0454545454545455,0.203539186116289,267,1
0.2164,#3C7EB2,0.146464646464646,0.267971844686102,267,1
0.2164,#3C7EB2,0.247474747474748,0.326795625861411,267,1
0.2164,#3C7EB2,0.348484848484849,0.379602556208949,267,1
0.2164,#3C7EB2,0.44949494949495,0.428678305893042,267,1
0.2164,#3C7EB2,0.550505050505051,0.469653798344823,267,1
0.2164,#3C7EB2,0.651515151515152,0.521515920196772,267,1
0.2164,#3C7EB2,0.752525252525253,0.586968700787729,267,1
0.2164,#3C7EB2,0.853535353535354,0.621325072837796,267,1
0.2164,#3C7EB2,0.954545454545455,0.682709436954804,267,1
0.1748,#3671A2,0.0454545454545455,0.147099036661503,268,1
0.1748,#3671A2,0.146464646464646,0.202500145388733,268,1
0.1748,#3671A2,0.247474747474748,0.244573024297222,268,1
0.1748,#3671A2,0.348484848484849,0.324073623117058,268,1
0.1748,#3671A2,0.44949494949495,0.352154559209727,268,1
0.1748,#3671A2,0.550505050505051,0.417866700093092,268,1
0.1748,#3671A2,0.651515151515152,0.448016692130886,268,1
0.1748,#3671A2,0.752525252525253,0.508894711842439,268,1
0.1748,#3671A2,0.853535353535354,0.561821947880732,268,1
0.1748,#3671A2,0.954545454545455,0.613761512907576,268,1
0.2084,#3976A8,0.0454545454545455,0.192309968921882,269,1
0.2084,#3976A8,0.146464646464646,0.246508919278121,269,1
0.2084,#3976A8,0.247474747474748,0.282705050757237,269,1
0.2084,#3976A8,0.348484848484849,0.350934136939123,269,1
0.2084,#3976A8,0.44949494949495,0.398477071515803,269,1
0.2084,#3976A8,0.550505050505051,0.451213099373261,269,1
0.2084,#3976A8,0.651515151515152,0.483939356121421,269,1
0.2084,#3976A8,0.752525252525253,0.558895656406273,269,1
0.2084,#3976A8,0.853535353535354,0.585949623033554,269,1
0.2084,#3976A8,0.954545454545455,0.640339345859061,269,1
0.2256,#27547A,0.0454545454545455,0.215586241375501,270,1
0.2256,#27547A,0.146464646464646,0.253325738318211,270,1
0.2256,#27547A,0.247474747474748,0.268100546513141,270,1
0.2256,#27547A,0.348484848484849,0.300955390601403,270,1
0.2256,#27547A,0.44949494949495,0.340643263275398,270,1
0.2256,#27547A,0.550505050505051,0.364619839599327,270,1
0.2256,#27547A,0.651515151515152,0.388438086707972,270,1
0.2256,#27547A,0.752525252525253,0.406015070626546,270,1
0.2256,#27547A,0.853535353535354,0.42980093445592,270,1
0.2256,#27547A,0.954545454545455,0.444846652950048,270,1
0.184,#265278,0.0454545454545455,0.159529668882694,271,1
0.184,#265278,0.146464646464646,0.19184960606338,271,1
0.184,#265278,0.247474747474748,0.223915479426242,271,1
0.184,#265278,0.348484848484849,0.255180759593775,271,1
0.184,#265278,0.44949494949495,0.277358909873321,271,1
0.184,#265278,0.550505050505051,0.312388613932905,271,1
0.184,#265278,0.651515151515152,0.342998918432751,271,1
0.184,#265278,0.752525252525253,0.378795078117393,271,1
0.184,#265278,0.853535353535354,0.423291065781672,271,1
0.184,#265278,0.954545454545455,0.432511174734037,271,1
0.2584,#4B9BDA,0.0454545454545455,0.260184784280056,272,1
0.2584,#4B9BDA,0.146464646464646,0.324672145637931,272,1
0.2584,#4B9BDA,0.247474747474748,0.399477900839314,272,1
0.2584,#4B9BDA,0.348484848484849,0.442467498975155,272,1
0.2584,#4B9BDA,0.44949494949495,0.492239132623919,272,1
0.2584,#4B9BDA,0.550505050505051,0.557529179209605,272,1
0.2584,#4B9BDA,0.651515151515152,0.632084695597387,272,1
0.2584,#4B9BDA,0.752525252525253,0.716315036254025,272,1
0.2584,#4B9BDA,0.853535353535354,0.764006263164703,272,1
0.2584,#4B9BDA,0.954545454545455,0.84230284048981,272,1
0.1968,#2F638E,0.0454545454545455,0.176994522936201,273,1
0.1968,#2F638E,0.146464646464646,0.237779212177689,273,1
0.1968,#2F638E,0.247474747474748,0.278785786993117,273,1
0.1968,#2F638E,0.348484848484849,0.310318126296222,273,1
0.1968,#2F638E,0.44949494949495,0.35730743644496,273,1
0.1968,#2F638E,0.550505050505051,0.39720789417794,273,1
0.1968,#2F638E,0.651515151515152,0.418766383676009,273,1
0.1968,#2F638E,0.752525252525253,0.464655532782653,273,1
0.1968,#2F638E,0.853535353535354,0.485829350640961,273,1
0.1968,#2F638E,0.954545454545455,0.532466403097452,273,1
0.198,#316793,0.0454545454545455,0.178323666137612,274,1
0.198,#316793,0.146464646464646,0.217199358499895,274,1
0.198,#316793,0.247474747474748,0.277136069102339,274,1
0.198,#316793,0.348484848484849,0.311879832459872,274,1
0.198,#316793,0.44949494949495,0.349994364431019,274,1
0.198,#316793,0.550505050505051,0.372281361098486,274,1
0.198,#316793,0.651515151515152,0.424626547996745,274,1
0.198,#316793,0.752525252525253,0.459923139160316,274,1
0.198,#316793,0.853535353535354,0.52145451017104,274,1
0.198,#316793,0.954545454545455,0.55260942053254,274,1
0.24,#3977A9,0.0454545454545455,0.235138955509833,275,1
0.24,#3977A9,0.146464646464646,0.276403086176944,275,1
0.24,#3977A9,0.247474747474748,0.313372800939925,275,1
0.24,#3977A9,0.348484848484849,0.370356594582226,275,1
0.24,#3977A9,0.44949494949495,0.431420400171393,275,1
0.24,#3977A9,0.550505050505051,0.459486400191577,275,1
0.24,#3977A9,0.651515151515152,0.514683326967508,275,1
0.24,#3977A9,0.752525252525253,0.54434868447943,275,1
0.24,#3977A9,0.853535353535354,0.598905235387128,275,1
0.24,#3977A9,0.954545454545455,0.643930069182037,275,1
0.1824,#306591,0.0454545454545455,0.157298079719988,276,1
0.1824,#306591,0.146464646464646,0.202112706998714,276,1
0.1824,#306591,0.247474747474748,0.249814080225213,276,1
0.1824,#306591,0.348484848484849,0.301026735267834,276,1
0.1824,#306591,0.44949494949495,0.323558144762045,276,1
0.1824,#306591,0.550505050505051,0.380908411031282,276,1
0.1824,#306591,0.651515151515152,0.397381671146498,276,1
0.1824,#306591,0.752525252525253,0.446455640496752,276,1
0.1824,#306591,0.853535353535354,0.49413541605221,276,1
0.1824,#306591,0.954545454545455,0.544764450363277,276,1
0.234,#3978AB,0.0454545454545455,0.226952834277994,277,1
0.234,#3978AB,0.146464646464646,0.282634787024067,277,1
0.234,#3978AB,0.247474747474748,0.335883064882256,277,1
0.234,#3978AB,0.348484848484849,0.376586731432294,277,1
0.234,#3978AB,0.44949494949495,0.408471116213115,277,1
0.234,#3978AB,0.550505050505051,0.480051247123489,277,1
0.234,#3978AB,0.651515151515152,0.519383626139668,277,1
0.234,#3978AB,0.752525252525253,0.54091430140072,277,1
0.234,#3978AB,0.853535353535354,0.603053340231929,277,1
0.234,#3978AB,0.954545454545455,0.652330886714227,277,1
0.2252,#3E82B8,0.0454545454545455,0.215510788595822,278,1
0.2252,#3E82B8,0.146464646464646,0.299659488097846,278,1
0.2252,#3E82B8,0.247474747474748,0.336576969493268,278,1
0.2252,#3E82B8,0.348484848484849,0.39745926192221,278,1
0.2252,#3E82B8,0.44949494949495,0.460103441812939,278,1
0.2252,#3E82B8,0.550505050505051,0.519184396783828,278,1
0.2252,#3E82B8,0.651515151515152,0.538287825264019,278,1
0.2252,#3E82B8,0.752525252525253,0.585332498951226,278,1
0.2252,#3E82B8,0.853535353535354,0.676739588365813,278,1
0.2252,#3E82B8,0.954545454545455,0.70682958900064,278,1
0.2376,#3670A1,0.0454545454545455,0.232215884654864,279,1
0.2376,#3670A1,0.146464646464646,0.279949493304351,279,1
0.2376,#3670A1,0.247474747474748,0.312522491128851,279,1
0.2376,#3670A1,0.348484848484849,0.3498298710947,279,1
0.2376,#3670A1,0.44949494949495,0.411722306110053,279,1
0.2376,#3670A1,0.550505050505051,0.453693786037057,279,1
0.2376,#3670A1,0.651515151515152,0.50853131877369,279,1
0.2376,#3670A1,0.752525252525253,0.544464440711285,279,1
0.2376,#3670A1,0.853535353535354,0.580157251402148,279,1
0.2376,#3670A1,0.954545454545455,0.60808431130169,279,1
0.1872,#336B9A,0.0454545454545455,0.163450199634555,280,1
0.1872,#336B9A,0.146464646464646,0.179739095639788,280,1
0.1872,#336B9A,0.247474747474748,0.235023670522599,280,1
0.1872,#336B9A,0.348484848484849,0.276781511837675,280,1
0.1872,#336B9A,0.44949494949495,0.338666479788789,280,1
0.1872,#336B9A,0.550505050505051,0.365579168041719,280,1
0.1872,#336B9A,0.651515151515152,0.429262980732264,280,1
0.1872,#336B9A,0.752525252525253,0.499408251345007,280,1
0.1872,#336B9A,0.853535353535354,0.526170557660641,280,1
0.1872,#336B9A,0.954545454545455,0.579841920804371,280,1
0.2016,#3671A1,0.0454545454545455,0.183061198138018,281,1
0.2016,#3671A1,0.146464646464646,0.231770391661233,281,1
0.2016,#3671A1,0.247474747474748,0.287275301512024,281,1
0.2016,#3671A1,0.348484848484849,0.337344861399392,281,1
0.2016,#3671A1,0.44949494949495,0.365305614947568,281,1
0.2016,#3671A1,0.550505050505051,0.422921837629447,281,1
0.2016,#3671A1,0.651515151515152,0.464282389671903,281,1
0.2016,#3671A1,0.752525252525253,0.516540876044523,281,1
0.2016,#3671A1,0.853535353535354,0.570158223827009,281,1
0.2016,#3671A1,0.954545454545455,0.609685090988585,281,1
0.2036,#2D5E88,0.0454545454545455,0.186178883043883,282,1
0.2036,#2D5E88,0.146464646464646,0.212400129065275,282,1
0.2036,#2D5E88,0.247474747474748,0.245463374039456,282,1
0.2036,#2D5E88,0.348484848484849,0.286145248006474,282,1
0.2036,#2D5E88,0.44949494949495,0.322935304100115,282,1
0.2036,#2D5E88,0.550505050505051,0.341005913219088,282,1
0.2036,#2D5E88,0.651515151515152,0.383636560599547,282,1
0.2036,#2D5E88,0.752525252525253,0.405729071206891,282,1
0.2036,#2D5E88,0.853535353535354,0.461074440790074,282,1
0.2036,#2D5E88,0.954545454545455,0.505905690983925,282,1
0.2048,#3876A8,0.0454545454545455,0.187395912689755,283,1
0.2048,#3876A8,0.146464646464646,0.241447523159601,283,1
0.2048,#3876A8,0.247474747474748,0.298586886324638,283,1
0.2048,#3876A8,0.348484848484849,0.331214301644996,283,1
0.2048,#3876A8,0.44949494949495,0.395173235189913,283,1
0.2048,#3876A8,0.550505050505051,0.439666907756346,283,1
0.2048,#3876A8,0.651515151515152,0.499296649221377,283,1
0.2048,#3876A8,0.752525252525253,0.5449513950705,283,1
0.2048,#3876A8,0.853535353535354,0.589704354659828,283,1
0.2048,#3876A8,0.954545454545455,0.639542978074854,283,1
0.1796,#2E618C,0.0454545454545455,0.153430977619709,284,1
0.1796,#2E618C,0.146464646464646,0.196818727380139,284,1
0.1796,#2E618C,0.247474747474748,0.239649624128783,284,1
0.1796,#2E618C,0.348484848484849,0.282276971222901,284,1
0.1796,#2E618C,0.44949494949495,0.314742386505665,284,1
0.1796,#2E618C,0.550505050505051,0.368366294625941,284,1
0.1796,#2E618C,0.651515151515152,0.414710969826915,284,1
0.1796,#2E618C,0.752525252525253,0.441310970384241,284,1
0.1796,#2E618C,0.853535353535354,0.501960873412154,284,1
0.1796,#2E618C,0.954545454545455,0.522411078655037,284,1
0.1764,#21486A,0.0454545454545455,0.148923730347457,285,1
0.1764,#21486A,0.146464646464646,0.15172856849185,285,1
0.1764,#21486A,0.247474747474748,0.190482367810743,285,1
0.1764,#21486A,0.348484848484849,0.195267441400543,285,1
0.1764,#21486A,0.44949494949495,0.232494514004872,285,1
0.1764,#21486A,0.550505050505051,0.269148001739752,285,1
0.1764,#21486A,0.651515151515152,0.282673680256387,285,1
0.1764,#21486A,0.752525252525253,0.288972507896184,285,1
0.1764,#21486A,0.853535353535354,0.337765393661602,285,1
0.1764,#21486A,0.954545454545455,0.370218692016581,285,1
0.2348,#3B7BAE,0.0454545454545455,0.228410543367534,286,1
0.2348,#3B7BAE,0.146464646464646,0.295320841244432,286,1
0.2348,#3B7BAE,0.247474747474748,0.333619093660587,286,1
0.2348,#3B7BAE,0.348484848484849,0.375916999769937,286,1
0.2348,#3B7BAE,0.44949494949495,0.421547186424633,286,1
0.2348,#3B7BAE,0.550505050505051,0.476250027997439,286,1
0.2348,#3B7BAE,0.651515151515152,0.538100526187811,286,1
0.2348,#3B7BAE,0.752525252525253,0.581432284020577,286,1
0.2348,#3B7BAE,0.853535353535354,0.618634297231818,286,1
0.2348,#3B7BAE,0.954545454545455,0.664738129980218,286,1
0.2528,#3A79AC,0.0454545454545455,0.252730202059841,287,1
0.2528,#3A79AC,0.146464646464646,0.273695573406788,287,1
0.2528,#3A79AC,0.247474747474748,0.33758785465713,287,1
0.2528,#3A79AC,0.348484848484849,0.365126868834303,287,1
0.2528,#3A79AC,0.44949494949495,0.410154448494275,287,1
0.2528,#3A79AC,0.550505050505051,0.472793064807161,287,1
0.2528,#3A79AC,0.651515151515152,0.521843765388068,287,1
0.2528,#3A79AC,0.752525252525253,0.56781950167523,287,1
0.2528,#3A79AC,0.853535353535354,0.616763877081423,287,1
0.2528,#3A79AC,0.954545454545455,0.655535941395147,287,1
0.2324,#336C9A,0.0454545454545455,0.225131046288195,288,1
0.2324,#336C9A,0.146464646464646,0.275388047923293,288,1
0.2324,#336C9A,0.247474747474748,0.312630442389879,288,1
0.2324,#336C9A,0.348484848484849,0.341857265287196,288,1
