colour,fill,y,x,density,scaled,count,group,PANEL,ymin,ymax,xmin,xmax
#F8766D,#F8766D,0.057009740340948,0.430671566989643,0.214523991769801,0.5499667673877,345.383626749379,1,1,0.0454545454545455,0.057009740340948,0.430671566989643,0.430671566989643
#A3A500,#A3A500,0.147875251170635,0.430671566989643,0.553599895656806,0.537806980322238,2715.96108809229,2,1,0.057009740340948,0.147875251170635,0.430671566989643,0.430671566989643
#00BF7D,#00BF7D,0.307356991940889,0.430671566989643,0.394545057245362,0.756857815195901,4766.89338163846,3,1,0.147875251170635,0.307356991940889,0.430671566989643,0.430671566989643
#00B0F6,#00B0F6,0.518743095943326,0.430671566989643,0.458147316377969,0.88583485759721,6318.30964016856,4,1,0.307356991940889,0.518743095943326,0.430671566989643,0.430671566989643
#E76BF3,#E76BF3,0.824782643307404,0.430671566989643,0.424457874584931,0.948283216065187,9147.49165517985,5,1,0.518743095943326,0.824782643307404,0.430671566989643,0.430671566989643
#F8766D,#F8766D,0.0571035384151931,0.432342131640495,0.21626536761895,0.554431064544689,348.18724186651,1,1,0.0454545454545455,0.0571035384151931,0.432342131640495,0.432342131640495
#A3A500,#A3A500,0.153219115048239,0.432342131640495,0.585586023885138,0.568880618828382,2872.88503318049,2,1,0.0571035384151931,0.153219115048239,0.432342131640495,0.432342131640495
#00BF7D,#00BF7D,0.315870846537342,0.432342131640495,0.402387360468256,0.771901745855744,4861.64408917747,3,1,0.153219115048239,0.315870846537342,0.432342131640495,0.432342131640495
#00B0F6,#00B0F6,0.531728964715281,0.432342131640495,0.467839728767039,0.904575285493468,6451.97769942623,4,1,0.315870846537342,0.531728964715281,0.432342131640495,0.432342131640495
#E76BF3,#E76BF3,0.843573748312311,0.432342131640495,0.432509377255502,0.96627111381375,9321.00958923332,5,1,0.531728964715281,0.843573748312311,0.432342131640495,0.432342131640495
#F8766D,#F8766D,0.0571790631806711,0.434012696291346,0.217667496646378,0.558025647893214,350.444669600669,1,1,0.0454545454545455,0.0571790631806711,0.434012696291346,0.434012696291346
#A3A500,#A3A500,0.157478005028443,0.434012696291346,0.611073257987714,0.593640761518095,2997.92540368773,2,1,0.0571790631806711,0.157478005028443,0.434012696291346,0.434012696291346
#00BF7D,#00BF7D,0.322660764938824,0.434012696291346,0.408648922127539,0.783913331833395,4937.29627714493,3,1,0.157478005028443,0.322660764938824,0.434012696291346,0.434012696291346
#00B0F6,#00B0F6,0.542105006652634,0.434012696291346,0.475612107570803,0.91960329902688,6559.16657550895,4,1,0.322660764938824,0.542105006652634,0.434012696291346,0.434012696291346
#E76BF3,#E76BF3,0.858536185664834,0.434012696291346,0.438870423292514,0.980482354916099,9458.09649237698,5,1,0.542105006652634,0.858536185664834,0.434012696291346,0.434012696291346
#F8766D,#F8766D,0.0572261473457408,0.435683260942199,0.218541621500109,0.560266607592563,351.852010615175,1,1,0.0454545454545455,0.0572261473457408,0.435683260942199,0.435683260942199
#A3A500,#A3A500,0.160613082702155,0.435683260942199,0.629886918622686,0.611917712244209,3090.2252227629,2,1,0.0572261473457408,0.160613082702155,0.435683260942199,0.435683260942199
#00BF7D,#00BF7D,0.327661909396754,0.435683260942199,0.413265421939037,0.792769187196473,4993.07282786744,3,1,0.160613082702155,0.327661909396754,0.435683260942199,0.435683260942199
#00B0F6,#00B0F6,0.549764987360195,0.435683260942199,0.48137473183698,0.930745421361181,6638.63892676379,4,1,0.327661909396754,0.549764987360195,0.435683260942199,0.435683260942199
#E76BF3,#E76BF3,0.869559935084456,0.435683260942199,0.443535761907781,0.990905208563106,9558.63920487459,5,1,0.549764987360195,0.869559935084456,0.435683260942199,0.435683260942199
#F8766D,#F8766D,0.0572528503965098,0.43735382559305,0.219037367794283,0.561537532977656,352.650162148796,1,1,0.0454545454545455,0.0572528503965098,0.43735382559305,0.43735382559305
#A3A500,#A3A500,0.16253403638775,0.43735382559305,0.64142767753344,0.623129240189054,3146.84418597906,2,1,0.0572528503965098,0.16253403638775,0.43735382559305,0.43735382559305
#00BF7D,#00BF7D,0.33076299603433,0.43735382559305,0.416184976371084,0.798369783498991,5028.34688451544,3,1,0.16253403638775,0.33076299603433,0.43735382559305,0.43735382559305
#00B0F6,#00B0F6,0.554510931243503,0.43735382559305,0.484939710417351,0.937638362081746,6687.80354636568,4,1,0.33076299603433,0.554510931243503,0.43735382559305,0.43735382559305
#E76BF3,#E76BF3,0.876413681451575,0.43735382559305,0.446459153247329,0.997436370092374,9621.6412116332,5,1,0.554510931243503,0.876413681451575,0.43735382559305,0.43735382559305
#F8766D,#F8766D,0.0572595881555926,0.439024390243902,0.219162455340467,0.561858215027469,352.851553098151,1,1,0.0454545454545455,0.0572595881555926,0.439024390243902,0.439024390243902
#A3A500,#A3A500,0.163180452232248,0.439024390243902,0.645324928735862,0.626915311893864,3165.96410037814,2,1,0.0572595881555926,0.163180452232248,0.439024390243902,0.439024390243902
#00BF7D,#00BF7D,0.331805633362826,0.439024390243902,0.417165196597743,0.800250145007863,5040.18990529394,3,1,0.163180452232248,0.331805633362826,0.439024390243902,0.439024390243902
#00B0F6,#00B0F6,0.555969079707083,0.439024390243902,0.485840267775945,0.939379603536166,6700.22313289806,4,1,0.331805633362826,0.555969079707083,0.439024390243902,0.439024390243902
#E76BF3,#E76BF3,0.878699190479222,0.439024390243902,0.4476066510448,1,9646.37093666649,5,1,0.555969079707083,0.878699190479222,0.439024390243902,0.439024390243902
#F8766D,#F8766D,0.0572461952521546,0.440694954894754,0.218913814003377,0.561220782956257,352.451240545436,1,1,0.0454545454545455,0.0572461952521546,0.440694954894754,0.440694954894754
#A3A500,#A3A500,0.162531404873412,0.440694954894754,0.641452191577735,0.623153054904774,3146.96445188037,2,1,0.0572461952521546,0.162531404873412,0.440694954894754,0.440694954894754
#00BF7D,#00BF7D,0.330709513203608,0.440694954894754,0.416059174285927,0.79812845671116,5026.82694372256,3,1,0.162531404873412,0.330709513203608,0.440694954894754,0.440694954894754
#00B0F6,#00B0F6,0.554293300446507,0.440694954894754,0.484583944599195,0.93695048342002,6682.8971799675,4,1,0.330709513203608,0.554293300446507,0.440694954894754,0.440694954894754
#E76BF3,#E76BF3,0.876266129906405,0.440694954894754,0.446556348823974,0.997653515160299,9623.73587350547,5,1,0.554293300446507,0.876266129906405,0.440694954894754,0.440694954894754
#F8766D,#F8766D,0.057202265580955,0.442365519545606,0.218098252819379,0.559129960646502,351.1381870392,1,1,0.0454545454545455,0.057202265580955,0.442365519545606,0.442365519545606
#A3A500,#A3A500,0.160596669848821,0.442365519545606,0.629932423111273,0.611961918595746,3090.4484677839,2,1,0.057202265580955,0.160596669848821,0.442365519545606,0.442365519545606
#00BF7D,#00BF7D,0.327626307623142,0.442365519545606,0.413217950086691,0.792678121697642,4992.4992729474,3,1,0.160596669848821,0.327626307623142,0.442365519545606,0.442365519545606
#00B0F6,#00B0F6,0.549644791048293,0.442365519545606,0.481191386006938,0.930390919388909,6636.11040442168,4,1,0.327626307623142,0.549644791048293,0.442365519545606,0.442365519545606
#E76BF3,#E76BF3,0.869463234274135,0.442365519545606,0.443568348711511,0.990978010885534,9559.34148308178,5,1,0.549644791048293,0.869463234274135,0.442365519545606,0.442365519545606
#F8766D,#F8766D,0.057138369346534,0.444036084196458,0.216912009281142,0.556088834483054,349.228334942639,1,1,0.0454545454545455,0.057138369346534,0.444036084196458,0.444036084196458
#A3A500,#A3A500,0.157447144920488,0.444036084196458,0.611133170156132,0.593698964531921,2998.21933278598,2,1,0.057138369346534,0.157447144920488,0.444036084196458,0.444036084196458
#00BF7D,#00BF7D,0.322640775119281,0.444036084196458,0.408675814350707,0.783964919323591,4937.62118898524,3,1,0.157447144920488,0.322640775119281,0.444036084196458,0.444036084196458
#00B0F6,#00B0F6,0.542126260439355,0.444036084196458,0.475701496831354,0.919776134532099,6560.39934280121,4,1,0.322640775119281,0.542126260439355,0.444036084196458,0.444036084196458
#E76BF3,#E76BF3,0.858536439369142,0.444036084196458,0.438841297480429,0.980417284810423,9457.46880200073,5,1,0.542126260439355,0.858536439369142,0.444036084196458,0.444036084196458
#F8766D,#F8766D,0.0570547829687875,0.44570664884731,0.215360215167063,0.552110560605477,346.729946418972,1,1,0.0454545454545455,0.0570547829687875,0.44570664884731,0.44570664884731
#A3A500,#A3A500,0.153178809722178,0.44570664884731,0.585637506408026,0.568930632674828,2873.13760643778,2,1,0.0570547829687875,0.153178809722178,0.44570664884731,0.44570664884731
#00BF7D,#00BF7D,0.315868034457044,0.44570664884731,0.402480115756256,0.7720796788024,4862.76475856709,3,1,0.153178809722178,0.315868034457044,0.44570664884731,0.44570664884731
#00B0F6,#00B0F6,0.531879099894617,0.44570664884731,0.468171218752527,0.905216226460691,6456.5492778161,4,1,0.315868034457044,0.531879099894617,0.44570664884731,0.44570664884731
#E76BF3,#E76BF3,0.84366293902425,0.44570664884731,0.432424851058409,0.966082273462751,9319.18796515977,5,1,0.531879099894617,0.84366293902425,0.44570664884731,0.44570664884731
#F8766D,#F8766D,0.056951238285019,0.447377213498162,0.213437891994938,0.547182375873659,343.635006111849,1,1,0.0454545454545455,0.056951238285019,0.447377213498162,0.447377213498162
#A3A500,#A3A500,0.147808335272359,0.447377213498162,0.553548634158328,0.53775718119489,2715.70959918076,2,1,0.056951238285019,0.147808335272359,0.447377213498162,0.447377213498162
#00BF7D,#00BF7D,0.307329014438117,0.447377213498162,0.394641387718111,0.757042606437871,4768.05724641022,3,1,0.147808335272359,0.307329014438117,0.447377213498162,0.447377213498162
#00B0F6,#00B0F6,0.518766199647283,0.447377213498162,0.458258027145313,0.886048918562579,6319.83645236101,4,1,0.307329014438117,0.518766199647283,0.447377213498162,0.447377213498162
#E76BF3,#E76BF3,0.824749962821403,0.447377213498162,0.424380505372654,0.948110365165638,9145.82427128606,5,1,0.518766199647283,0.824749962821403,0.447377213498162,0.447377213498162
#F8766D,#F8766D,0.0568199846987205,0.449047778149014,0.211001148734123,0.540935392480109,339.711849461937,1,1,0.0454545454545455,0.0568199846987205,0.449047778149014,0.449047778149014
#A3A500,#A3A500,0.14167574857722,0.449047778149014,0.516985395229497,0.502237006293511,2536.33034899591,2,1,0.0568199846987205,0.14167574857722,0.449047778149014,0.449047778149014
#00BF7D,#00BF7D,0.297271602445604,0.449047778149014,0.384931684186212,0.73841643214827,4650.74460833782,3,1,0.14167574857722,0.297271602445604,0.449047778149014,0.449047778149014
#00B0F6,#00B0F6,0.503268516639366,0.449047778149014,0.446467064925546,0.863250912407144,6157.22729238821,4,1,0.297271602445604,0.503268516639366,0.449047778149014,0.449047778149014
#E76BF3,#E76BF3,0.802160369238471,0.449047778149014,0.414544465176724,0.92613562423413,8933.84776902358,5,1,0.503268516639366,0.802160369238471,0.449047778149014,0.449047778149014
#F8766D,#F8766D,0.0566711069990424,0.450718342799866,0.208237211065011,0.533849593579008,335.261909814668,1,1,0.0454545454545455,0.0566711069990424,0.450718342799866,0.450718342799866
#A3A500,#A3A500,0.134973915354671,0.450718342799866,0.477061385992323,0.4634519360313,2340.46315967834,2,1,0.0566711069990424,0.134973915354671,0.450718342799866,0.450718342799866
#00BF7D,#00BF7D,0.286107004343336,0.450718342799866,0.373891161199457,0.717237340044782,4517.35300961184,3,1,0.134973915354671,0.286107004343336,0.450718342799866,0.450718342799866
#00B0F6,#00B0F6,0.48591296978189,0.450718342799866,0.433049122571118,0.837307115226902,5972.18044937829,4,1,0.286107004343336,0.48591296978189,0.450718342799866,0.450718342799866
#E76BF3,#E76BF3,0.776565921720653,0.450718342799866,0.403117620857664,0.900606860770969,8687.58784710352,5,1,0.48591296978189,0.776565921720653,0.450718342799866,0.450718342799866
#F8766D,#F8766D,0.0565052172613064,0.452388907450718,0.205157442261227,0.525954110750512,330.303482040575,1,1,0.0454545454545455,0.0565052172613064,0.452388907450718,0.452388907450718
#A3A500,#A3A500,0.127889721322953,0.452388907450718,0.434911482246677,0.422504470845411,2133.6757319022,2,1,0.0565052172613064,0.127889721322953,0.452388907450718,0.452388907450718
#00BF7D,#00BF7D,0.274068526086055,0.452388907450718,0.361634658706168,0.693725628191692,4369.26994648793,3,1,0.127889721322953,0.274068526086055,0.452388907450718,0.452388907450718
#00B0F6,#00B0F6,0.467000011374574,0.452388907450718,0.418149729599686,0.808498910574569,5766.70292090928,4,1,0.274068526086055,0.467000011374574,0.452388907450718,0.452388907450718
#E76BF3,#E76BF3,0.748509409916813,0.452388907450718,0.390436079291321,0.872274972634943,8414.28794480727,5,1,0.467000011374574,0.748509409916813,0.452388907450718,0.452388907450718
#F8766D,#F8766D,0.0563220879225269,0.45405947210157,0.201757617580523,0.51723811318816,324.829764304642,1,1,0.0454545454545455,0.0563220879225269,0.45405947210157,0.45405947210157
#A3A500,#A3A500,0.12060553866891,0.45405947210157,0.391648176527178,0.380475366450157,1921.42595404233,2,1,0.0563220879225269,0.12060553866891,0.45405947210157,0.45405947210157
#00BF7D,#00BF7D,0.261387623242615,0.45405947210157,0.348283605063419,0.668114233231724,4207.96251637623,3,1,0.12060553866891,0.261387623242615,0.45405947210157,0.45405947210157
#00B0F6,#00B0F6,0.446832616444059,0.45405947210157,0.401923893587594,0.777126007974592,5542.93241646651,4,1,0.261387623242615,0.446832616444059,0.45405947210157,0.45405947210157
#E76BF3,#E76BF3,0.718380873098305,0.45405947210157,0.376620593186232,0.841409733986586,8116.55040375648,5,1,0.446832616444059,0.718380873098305,0.45405947210157,0.45405947210157
#F8766D,#F8766D,0.056117321613112,0.455730036752422,0.197956099171919,0.507492309126356,318.70931966679,1,1,0.0454545454545455,0.056117321613112,0.455730036752422,0.455730036752422
#A3A500,#A3A500,0.113289441200264,0.455730036752422,0.348322252842995,0.338385430434875,1708.86897244774,2,1,0.056117321613112,0.113289441200264,0.455730036752422,0.455730036752422
#00BF7D,#00BF7D,0.248283938279149,0.455730036752422,0.333965577003105,0.640647886266682,4034.97210135151,3,1,0.113289441200264,0.248283938279149,0.455730036752422,0.455730036752422
#00B0F6,#00B0F6,0.425655895925261,0.455730036752422,0.384426813577755,0.743295135622398,5301.63018605082,4,1,0.248283938279149,0.425655895925261,0.455730036752422,0.455730036752422
#E76BF3,#E76BF3,0.686516424251021,0.455730036752422,0.361797376744031,0.808293120532338,7797.09526621061,5,1,0.425655895925261,0.686516424251021,0.455730036752422,0.455730036752422
#F8766D,#F8766D,0.0558992893354428,0.457400601403274,0.19390829599767,0.497115114443382,312.192356556248,1,1,0.0454545454545455,0.0558992893354428,0.457400601403274,0.457400601403274
#A3A500,#A3A500,0.106106558538822,0.457400601403274,0.305888766138133,0.29716247225095,1500.69028667368,2,1,0.0558992893354428,0.106106558538822,0.457400601403274,0.457400601403274
#00BF7D,#00BF7D,0.234915790641502,0.457400601403274,0.318663726695175,0.611294268017417,3850.0951459311,3,1,0.106106558538822,0.234915790641502,0.457400601403274,0.457400601403274
#00B0F6,#00B0F6,0.403735105511173,0.457400601403274,0.365890257665259,0.707454420681831,5045.99254346158,4,1,0.234915790641502,0.403735105511173,0.457400601403274,0.457400601403274
#E76BF3,#E76BF3,0.65322147478966,0.457400601403274,0.346022123460661,0.773049557357959,7457.12278270071,5,1,0.403735105511173,0.65322147478966,0.457400601403274,0.457400601403274
#F8766D,#F8766D,0.0556688669784005,0.459071166054126,0.189630469071194,0.486148216863356,305.305055204622,1,1,0.0454545454545455,0.0556688669784005,0.459071166054126,0.459071166054126
#A3A500,#A3A500,0.099194249863669,0.459071166054126,0.265179243518157,0.257614297472785,1300.96936870008,2,1,0.0556688669784005,0.099194249863669,0.459071166054126,0.459071166054126
#00BF7D,#00BF7D,0.22157129575262,0.459071166054126,0.302751013016157,0.580768827417487,3657.8377392612,3,1,0.099194249863669,0.22157129575262,0.459071166054126,0.459071166054126
#00B0F6,#00B0F6,0.381530760092205,0.459071166054126,0.346687875545466,0.670326320565273,4781.17249164753,4,1,0.22157129575262,0.381530760092205,0.459071166054126,0.459071166054126
#E76BF3,#E76BF3,0.619078240613198,0.459071166054126,0.329463625088281,0.73605614286394,7100.27058427755,5,1,0.381530760092205,0.619078240613198,0.459071166054126,0.459071166054126
#F8766D,#F8766D,0.0554261298237935,0.460741730704978,0.185124016010987,0.474595199406147,298.049665777689,1,1,0.0454545454545455,0.0554261298237935,0.460741730704978,0.460741730704978
#A3A500,#A3A500,0.0927375973611812,0.460741730704978,0.227320843154845,0.220835909075391,1115.23605651767,2,1,0.0554261298237935,0.0927375973611812,0.460741730704978,0.460741730704978
#00BF7D,#00BF7D,0.208506794682374,0.460741730704978,0.286403724738243,0.549409740126462,3460.32980228745,3,1,0.0927375973611812,0.208506794682374,0.460741730704978,0.460741730704978
#00B0F6,#00B0F6,0.359380120023874,0.460741730704978,0.326995047495796,0.632249935726921,4509.58870001453,4,1,0.208506794682374,0.359380120023874,0.460741730704978,0.460741730704978
#E76BF3,#E76BF3,0.584646321237626,0.460741730704978,0.312430252255149,0.698001809235578,6733.18436635071,5,1,0.359380120023874,0.584646321237626,0.460741730704978,0.460741730704978
#F8766D,#F8766D,0.0551699495875696,0.46241229535583,0.180367990047985,0.462402361659165,290.392463977256,1,1,0.0454545454545455,0.0551699495875696,0.46241229535583,0.46241229535583
#A3A500,#A3A500,0.0867759648072102,0.46241229535583,0.192560263712334,0.187066967984735,944.700653772711,2,1,0.0551699495875696,0.0867759648072102,0.46241229535583,0.46241229535583
#00BF7D,#00BF7D,0.195816745662172,0.46241229535583,0.269758161133164,0.517478469739239,3259.21810281089,3,1,0.0867759648072102,0.195816745662172,0.46241229535583,0.46241229535583
#00B0F6,#00B0F6,0.337457243267578,0.46241229535583,0.306984293856935,0.593558836889469,4233.620396581,4,1,0.195816745662172,0.337457243267578,0.46241229535583,0.46241229535583
#E76BF3,#E76BF3,0.550197968982846,0.46241229535583,0.295058194447447,0.659190818006667,6358.79914853692,5,1,0.337457243267578,0.550197968982846,0.46241229535583,0.46241229535583
#F8766D,#F8766D,0.0549062312908805,0.464082860006682,0.175472018819056,0.449850751707367,282.50995029868,1,1,0.0454545454545455,0.0549062312908805,0.464082860006682,0.464082860006682
#A3A500,#A3A500,0.0813516166177317,0.464082860006682,0.161119025512217,0.156522675063697,790.449939162935,2,1,0.0549062312908805,0.0813516166177317,0.464082860006682,0.464082860006682
#00BF7D,#00BF7D,0.183597474050312,0.464082860006682,0.252948064643664,0.485231575072496,3056.11851702475,3,1,0.0813516166177317,0.183597474050312,0.464082860006682,0.464082860006682
#00B0F6,#00B0F6,0.315936728974884,0.464082860006682,0.286825261202853,0.554581038303622,3955.60717724855,4,1,0.183597474050312,0.315936728974884,0.464082860006682,0.464082860006682
#E76BF3,#E76BF3,0.516004243598461,0.464082860006682,0.277481236533095,0.619922058542696,5979.99812852473,5,1,0.315936728974884,0.516004243598461,0.464082860006682,0.464082860006682
#F8766D,#F8766D,0.0546359902457683,0.465753424657534,0.170454951750311,0.436988693087249,274.432472318001,1,1,0.0454545454545455,0.0546359902457683,0.465753424657534,0.465753424657534
#A3A500,#A3A500,0.0764869046300371,0.465753424657534,0.133127121750411,0.129329315105154,653.121659307516,2,1,0.0546359902457683,0.0764869046300371,0.465753424657534,0.465753424657534
#00BF7D,#00BF7D,0.171936056930967,0.465753424657534,0.236133560348092,0.452976224888664,2852.96567612564,3,1,0.0764869046300371,0.171936056930967,0.465753424657534,0.465753424657534
#00B0F6,#00B0F6,0.295020402206377,0.465753424657534,0.266766648366907,0.515797402975135,3678.97884762801,4,1,0.171936056930967,0.295020402206377,0.465753424657534,0.465753424657534
#E76BF3,#E76BF3,0.482366592245302,0.465753424657534,0.259837548187541,0.580504216327058,5599.75900098969,5,1,0.295020402206377,0.482366592245302,0.465753424657534,0.465753424657534
#F8766D,#F8766D,0.0543598876898666,0.467423989308386,0.165329064821344,0.423847657247566,266.179794362364,1,1,0.0454545454545455,0.0543598876898666,0.467423989308386,0.467423989308386
#A3A500,#A3A500,0.0721839100011974,0.467423989308386,0.108593203313765,0.105495292206305,532.758255457332,2,1,0.0543598876898666,0.0721839100011974,0.467423989308386,0.467423989308386
#00BF7D,#00BF7D,0.160912974615978,0.467423989308386,0.219508601478067,0.421084480670809,2652.10292305801,3,1,0.0721839100011974,0.160912974615978,0.467423989308386,0.467423989308386
#00B0F6,#00B0F6,0.274872417980825,0.467423989308386,0.246989807584181,0.477558578229875,3406.23643639344,4,1,0.160912974615978,0.274872417980825,0.467423989308386,0.467423989308386
#E76BF3,#E76BF3,0.449601776604972,0.467423989308386,0.242338785388947,0.541410152917257,5222.64316391719,5,1,0.274872417980825,0.449601776604972,0.467423989308386,0.467423989308386
#F8766D,#F8766D,0.0540793982815693,0.469094553959238,0.160121735294785,0.410497830205763,257.795993824605,1,1,0.0454545454545455,0.0540793982815693,0.469094553959238,0.469094553959238
#A3A500,#A3A500,0.0684286366511138,0.469094553959238,0.0874230144264943,0.0849290394890671,428.897308776381,2,1,0.0540793982815693,0.0684286366511138,0.469094553959238,0.469094553959238
#00BF7D,#00BF7D,0.150557006201816,0.469094553959238,0.203179010395489,0.389759342000736,2454.80880359829,3,1,0.0684286366511138,0.150557006201816,0.469094553959238,0.469094553959238
#00B0F6,#00B0F6,0.255581006806847,0.469094553959238,0.227623590772638,0.440113701225952,3139.15694034545,4,1,0.150557006201816,0.255581006806847,0.469094553959238,0.469094553959238
#E76BF3,#E76BF3,0.417887440102643,0.469094553959238,0.225108958308049,0.502916919984547,4851.32316049676,5,1,0.255581006806847,0.417887440102643,0.469094553959238,0.469094553959238
#F8766D,#F8766D,0.0537976655552812,0.47076511861009,0.154891323376193,0.397088827738286,249.375030635671,1,1,0.0454545454545455,0.0537976655552812,0.47076511861009,0.47076511861009
#A3A500,#A3A500,0.0651950982640939,0.47076511861009,0.0694390809091532,0.0674581456988829,340.668130940306,2,1,0.0537976655552812,0.0651950982640939,0.47076511861009,0.47076511861009
#00BF7D,#00BF7D,0.140881680707396,0.47076511861009,0.187242544874254,0.35918833811956,2262.26442717074,3,1,0.0651950982640939,0.140881680707396,0.47076511861009,0.47076511861009
#00B0F6,#00B0F6,0.237214354240809,0.47076511861009,0.208786457686637,0.40369181571389,2879.37403795641,4,1,0.140881680707396,0.237214354240809,0.47076511861009,0.47076511861009
#E76BF3,#E76BF3,0.387364549648244,0.47076511861009,0.208249010169046,0.465250035232839,4487.97441815312,5,1,0.237214354240809,0.387364549648244,0.47076511861009,0.47076511861009
#F8766D,#F8766D,0.0535157128665782,0.472435683260942,0.149656827821126,0.383669356211694,240.947492792012,1,1,0.0454545454545455,0.0535157128665782,0.472435683260942,0.472435683260942
#A3A500,#A3A500,0.0624448362198763,0.472435683260942,0.0544008580544692,0.052848928308596,266.890609615226,2,1,0.0535157128665782,0.0624448362198763,0.472435683260942,0.472435683260942
#00BF7D,#00BF7D,0.131884993656727,0.472435683260942,0.17178938954847,0.329544470675335,2075.55940452462,3,1,0.0624448362198763,0.131884993656727,0.472435683260942,0.472435683260942
#00B0F6,#00B0F6,0.219820243256685,0.472435683260942,0.190586315071982,0.368501561040433,2628.37587115771,4,1,0.131884993656727,0.219820243256685,0.472435683260942,0.472435683260942
#E76BF3,#E76BF3,0.358148636290424,0.472435683260942,0.19185290335043,0.428619420427753,4134.62192010511,5,1,0.219820243256685,0.358148636290424,0.472435683260942,0.472435683260942
#F8766D,#F8766D,0.053235015435703,0.474106247911794,0.14444563632303,0.370309628384508,232.557474480078,1,1,0.0454545454545455,0.053235015435703,0.474106247911794,0.474106247911794
#A3A500,#A3A500,0.0601783567471196,0.474106247911794,0.0423024422623284,0.0410956521340503,207.535781738983,2,1,0.053235015435703,0.0601783567471196,0.474106247911794,0.474106247911794
#00BF7D,#00BF7D,0.123626063170268,0.474106247911794,0.156964545545499,0.301105896077426,1896.44563928072,3,1,0.0601783567471196,0.123626063170268,0.474106247911794,0.474106247911794
#00B0F6,#00B0F6,0.203578369830808,0.474106247911794,0.173284497141459,0.335048230911105,2389.76650007786,4,1,0.123626063170268,0.203578369830808,0.474106247911794,0.474106247911794
#E76BF3,#E76BF3,0.330485142270162,0.474106247911794,0.176011823844321,0.393228794597837,3793.23081566897,5,1,0.203578369830808,0.330485142270162,0.474106247911794,0.474106247911794
#F8766D,#F8766D,0.0529586262554671,0.475776812562646,0.139314428168681,0.357154950727434,224.296229351577,1,1,0.0454545454545455,0.0529586262554671,0.475776812562646,0.475776812562646
#A3A500,#A3A500,0.0582998087643524,0.475776812562646,0.0325412585325698,0.0316129322360566,159.647414360788,2,1,0.0529586262554671,0.0582998087643524,0.475776812562646,0.475776812562646
#00BF7D,#00BF7D,0.116083446362961,0.475776812562646,0.142952092785537,0.274225735784743,1727.14718503486,3,1,0.0582998087643524,0.116083446362961,0.475776812562646,0.475776812562646
#00B0F6,#00B0F6,0.188489347191269,0.475776812562646,0.156928807174743,0.303424253699771,2164.20517974687,4,1,0.116083446362961,0.188489347191269,0.475776812562646,0.475776812562646
#E76BF3,#E76BF3,0.304595481176422,0.475776812562646,0.161032008059348,0.359762321858865,3470.40080568701,5,1,0.188489347191269,0.304595481176422,0.475776812562646,0.475776812562646
#F8766D,#F8766D,0.0526870550501507,0.477447377213498,0.13427266646869,0.344229583447029,216.178993014591,1,1,0.0454545454545455,0.0526870550501507,0.477447377213498,0.477447377213498
#A3A500,#A3A500,0.0567423654613615,0.477447377213498,0.0247070577164331,0.0240022229183358,121.212825156821,2,1,0.0526870550501507,0.0567423654613615,0.477447377213498,0.477447377213498
#00BF7D,#00BF7D,0.109160238566416,0.477447377213498,0.129677621055734,0.248761248302772,1566.76501759538,3,1,0.0567423654613615,0.109160238566416,0.477447377213498,0.477447377213498
#00B0F6,#00B0F6,0.174443938434658,0.477447377213498,0.141492516923038,0.273577949927762,1951.32330088562,4,1,0.109160238566416,0.174443938434658,0.477447377213498,0.477447377213498
#E76BF3,#E76BF3,0.280286160006448,0.477447377213498,0.146796598010465,0.32795892926929,3163.61348372354,5,1,0.174443938434658,0.280286160006448,0.477447377213498,0.477447377213498
#F8766D,#F8766D,0.0524212145783961,0.47911794186435,0.129337296729329,0.331576969074963,208.23304773422,1,1,0.0454545454545455,0.0524212145783961,0.47911794186435,0.47911794186435
#A3A500,#A3A500,0.0554590603062167,0.47911794186435,0.0185081343029605,0.017980140348589,90.8009068903242,2,1,0.0524212145783961,0.0554590603062167,0.47911794186435,0.47911794186435
#00BF7D,#00BF7D,0.102825814531695,0.47911794186435,0.117181557381798,0.224789985003121,1415.78757628688,3,1,0.0554590603062167,0.102825814531695,0.47911794186435,0.47911794186435
#00B0F6,#00B0F6,0.161430752601907,0.47911794186435,0.127017313792088,0.245589922832964,1751.69577450669,4,1,0.102825814531695,0.161430752601907,0.47911794186435,0.47911794186435
#E76BF3,#E76BF3,0.257579235211127,0.47911794186435,0.133351983181197,0.29792225577955,2873.86858953797,5,1,0.161430752601907,0.257579235211127,0.47911794186435,0.47911794186435
#F8766D,#F8766D,0.0521635059588231,0.480788506515202,0.124552896091539,0.319311388283997,200.530162707378,1,1,0.0454545454545455,0.0521635059588231,0.480788506515202,0.480788506515202
#A3A500,#A3A500,0.0544079323953768,0.480788506515202,0.0136742118075409,0.013284118400664,67.0856831277955,2,1,0.0521635059588231,0.0544079323953768,0.480788506515202,0.480788506515202
#00BF7D,#00BF7D,0.0970517054481893,0.480788506515202,0.105497280121351,0.202375975761116,1274.61813842616,3,1,0.0544079323953768,0.0970517054481893,0.480788506515202,0.480788506515202
#00B0F6,#00B0F6,0.149436155789143,0.480788506515202,0.113535350192017,0.219522339593107,1565.76601449811,4,1,0.0970517054481893,0.149436155789143,0.480788506515202,0.480788506515202
#E76BF3,#E76BF3,0.236489724016023,0.480788506515202,0.120737900911406,0.269741078756494,2602.02250254171,5,1,0.149436155789143,0.236489724016023,0.480788506515202,0.480788506515202
